External ID,Name,Product Type,Product Category,Sales Price,Cost,Can be Sold,Can be Purchased,is_storable,available_in_pos,Product Attributes / Attribute,Product Attributes / Values,Product Attributes / Create Variants
product_template_opwb0400_413,H. CAMISA P/H M/L 100% LINO DARK SAPPHIRE PENGUIN,Goods,Ropa / Hombres / Camisas,117.30,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_opwb0400_413,H. CAMISA P/H M/L 100% LINO DARK SAPPHIRE PENGUIN,Goods,Ropa / Hombres / Camisas,117.30,0.00,True,True,True,True,Marca,Original Penguin,
product_template_lbpc_b04_101s_sl,H. CAMISA P/H M/L SALMON LONG BEACH,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_lbpc_c31_206s_te,H. POLO P/HOMBRE TERRACOTA LONG BEACH,Goods,Ropa / Hombres / Camisetas,34.70,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockb0800_010,H. POLO P/H M/C TRUE BLACK PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,XL",
product_template_ockb0800_010,H. POLO P/H M/C TRUE BLACK PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ockb0800_010,H. POLO P/H M/C TRUE BLACK PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Color,Negro,
product_template_lbpc_c31_223r_sl,H. POLO P/HOMBRE SALMON LONG BEACH,Goods,Ropa / Hombres / Camisetas,34.70,0.00,True,True,True,True,Talla,"M,S",
product_template_lbpc_b04_102s_sk,H. CAMISA P/H M/L SKY LONG BEACH,Goods,Ropa / Hombres / Camisas,50.35,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_lbpc_b04_102s_nv,H. CAMISA P/H M/L NAVY LONG BEACH,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_lbpc_b04_102s_nv,H. CAMISA P/H M/L NAVY LONG BEACH,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Color,Azul Marino,
product_template_lbpc_b03_101s_bl,H. CAMISA P/H M/C BLACK LONG BEACH,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_lbpc_b03_101s_bl,H. CAMISA P/H M/C BLACK LONG BEACH,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Color,Negro,
product_template_opbb0099_413_op,Terno OPBB0099-413.OP,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Talla,"30,31,32,33,34,36,38",
product_template_opbb0099_413_op,Terno OPBB0099-413.OP,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Marca,Original Penguin,
product_template_lbpc_c31_223r_bl,H. POLO P/HOMBRE BLACK LONG BEACH,Goods,Ropa / Hombres / Camisetas,34.70,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_lbpc_c31_223r_bl,H. POLO P/HOMBRE BLACK LONG BEACH,Goods,Ropa / Hombres / Camisetas,34.70,0.00,True,True,True,True,Color,Negro,
product_template_ockb0800_449,H. POLO P/H M/C COOL BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockb0800_449,H. POLO P/H M/C COOL BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ockb0800_449,H. POLO P/H M/C COOL BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Color,Azul,
product_template_ockb0800_118,H. POLO P/H M/C PINK BRIGHT WHITE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockb0800_118,H. POLO P/H M/C PINK BRIGHT WHITE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ockb0800_118,H. POLO P/H M/C PINK BRIGHT WHITE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Color,Blanco,
product_template_opbb2000_281,Terno OPBB2000-281,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Talla,"30,31,32,33,34,36,38",
product_template_opbb2000_281,Terno OPBB2000-281,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ockbs010_830,H. T-SHIRT P/H MOCK ORANGE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockbs010_830,H. T-SHIRT P/H MOCK ORANGE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ockb0010_673,H. POLO P/H M/C PARFAIT PINK PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockb0010_673,H. POLO P/H M/C PARFAIT PINK PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_opkb0300_010,H. POLO P/H M/C TRUE BLACK PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_opkb0300_010,H. POLO P/H M/C TRUE BLACK PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_opkb0300_010,H. POLO P/H M/C TRUE BLACK PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Color,Negro,
product_template_opkb0300_402,H. POLO P/H M/C BALLAD BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_opkb0300_402,H. POLO P/H M/C BALLAD BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_opkb0300_402,H. POLO P/H M/C BALLAD BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Color,Azul,
product_template_ocbs3100_059,Terno OCBS3100-059,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Talla,"30,31,32,33,34,36,38",
product_template_ocbs3100_059,Terno OCBS3100-059,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ocbs3100_059,Terno OCBS3100-059,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Color,Azul,
product_template_opbs1099_352,Terno OPBS1099-352,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Talla,"30,31,32,33,34,36,38",
product_template_opbs1099_352,Terno OPBS1099-352,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Marca,Original Penguin,
product_template_opbs1099_352,Terno OPBS1099-352,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Color,Verde,
product_template_ockbs010_679,H. POLO P/H M/C RASPBERRY SORBEOT PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockbs010_679,H. POLO P/H M/C RASPBERRY SORBEOT PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ockbs010_974,H. POLO P/H M/C STAR SAPPHIRE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockbs010_974,H. POLO P/H M/C STAR SAPPHIRE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_opksb300_691,H. POLO P/H M/C PINK DOGWOOD PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_opksb300_691,H. POLO P/H M/C PINK DOGWOOD PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_opksb300_485,H. POLO P/H M/C SARGASSO SEA PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_opksb300_485,H. POLO P/H M/C SARGASSO SEA PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_opbb0099_250_op,Terno OPBB0099-250.OP,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Talla,"30,31,32",
product_template_opbb0099_250_op,Terno OPBB0099-250.OP,Goods,Ropa / Hombres / Pantalones,82.52,0.00,True,True,True,True,Marca,Original Penguin,
product_template_lbpc_b04_101s_nv,H. CAMISA P/HOMBRE M/L NAVY LONG BEACH,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_lbpc_b04_101s_nv,H. CAMISA P/HOMBRE M/L NAVY LONG BEACH,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Color,Azul Marino,
product_template_opwb0500_118,H. CAMISA P/H M/C 100% LINO BRIGHT PENGUIN,Goods,Ropa / Hombres / Camisas,95.57,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_opwb0500_118,H. CAMISA P/H M/C 100% LINO BRIGHT PENGUIN,Goods,Ropa / Hombres / Camisas,95.57,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ockbs010_993,H. T-SHIRT P/H MOSAIC BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockbs010_993,H. T-SHIRT P/H MOSAIC BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_ockbs010_993,H. T-SHIRT P/H MOSAIC BLUE PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Color,Azul,
product_template_ockb0801_005,H. POLO P/H M/C DK. CHARCOAL PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_ockb0801_005,H. POLO P/H M/C DK. CHARCOAL PENGUIN,Goods,Ropa / Hombres / Camisetas,65.13,0.00,True,True,True,True,Marca,Original Penguin,
product_template_suspender_men_camisa,SUSPENDER DE CAMISA FOR MEN VARIOS MODELOS,Goods,Ropa / Hombres / Camisas,15.56,0.00,True,True,True,True,,,
product_template_pb,M. ACCESORIOS PULSERA P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,9.48,0.00,True,True,True,True,Talla,"15,1333,1728,1937,2508,6323,7310",
product_template_lv_cv_t11_031_nv,LEVA P/CABALLERO CARVEN NAVY,Goods,Ropa / Hombres / Levas,156.43,0.00,True,True,True,True,Talla,"36,38,40,42,44,46,48",
product_template_lv_cv_t11_031_nv,LEVA P/CABALLERO CARVEN NAVY,Goods,Ropa / Hombres / Levas,156.43,0.00,True,True,True,True,Color,Azul Marino,
product_template_levas_cv,LEVAS BRUNO CARVEN VARIOS MODELOS,Goods,Ropa / Hombres / Levas,165.13,0.00,True,True,True,True,,,
product_template_78001_gaf,M. GAFAS P/ HERMES,Goods,Sin Categoria,13.83,0.00,True,True,True,True,,,
product_template_top_fanny_ro,TOP P/DAMA MOPA ROJO,Goods,Ropa / Mujeres / Tops,57.30,0.00,True,True,True,True,Talla,"L,M,XL",
product_template_top_fanny_ro,TOP P/DAMA MOPA ROJO,Goods,Ropa / Mujeres / Tops,57.30,0.00,True,True,True,True,Color,Rojo,
product_template_blusa_hanna_ne,BLUSA P/DAMA MOPPA NEGRA,Goods,Ropa / Mujeres / Blusas,66.00,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_blusa_hanna_ro,BLUSA P/DAMA MOPPA ROJA,Goods,Ropa / Mujeres / Blusas,66.00,0.00,True,True,True,True,Talla,"L,M,S,XL",
product_template_blus_brigida,BLUSA P/DAMA MOPA BLANCA,Goods,Ropa / Mujeres / Blusas,75.56,0.00,True,True,True,True,Talla,"L,M,S",
product_template_top_fanny_ve,TOP P/DAMA MOPA VERDE,Goods,Ropa / Mujeres / Tops,57.30,0.00,True,True,True,True,Talla,"L,M,XL",
product_template_top_fanny_ve,TOP P/DAMA MOPA VERDE,Goods,Ropa / Mujeres / Tops,57.30,0.00,True,True,True,True,Color,Verde,
product_template_top_vilma_f,TOP MOPA ROJO-BLANCO-FUCSIA,Goods,Ropa / Mujeres / Tops,52.96,0.00,True,True,True,True,Talla,"L,M,S",
product_template_top_vilma_f,TOP MOPA ROJO-BLANCO-FUCSIA,Goods,Ropa / Mujeres / Tops,52.96,0.00,True,True,True,True,Color,Multicolor,
product_template_top_vilma_b,TOP MOPA ROJO-BLANCO-FUCSIA,Goods,Ropa / Mujeres / Tops,52.96,0.00,True,True,True,True,Talla,"L,M,S",
product_template_top_vilma_b,TOP MOPA ROJO-BLANCO-FUCSIA,Goods,Ropa / Mujeres / Tops,52.96,0.00,True,True,True,True,Color,Multicolor,
product_template_top_vilma_ro,TOP MOPA ROJO-BLANCO-FUCSIA,Goods,Ropa / Mujeres / Tops,52.96,0.00,True,True,True,True,Talla,"L,M,S,XL,XXL",
product_template_top_vilma_ro,TOP MOPA ROJO-BLANCO-FUCSIA,Goods,Ropa / Mujeres / Tops,52.96,0.00,True,True,True,True,Color,Multicolor,
product_template_vest_laura_b,VESTIDO DAMA BLANCO - VERDE,Goods,Ropa / Mujeres / Vestidos,142.52,0.00,True,True,True,True,Talla,"M,S",
product_template_vest_laura_b,VESTIDO DAMA BLANCO - VERDE,Goods,Ropa / Mujeres / Vestidos,142.52,0.00,True,True,True,True,Color,Multicolor,
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Talla,"15.5,17,17.5,18",
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Color,Negro,
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",
product_template_zp_1004_picasso_ne,Zapato ZP-1004-PICASSO-NE,Goods,Ropa / Hombres / Zapatos,130.35,0.00,True,True,True,True,Talla,"5.5,6,7.5,8,8.5",
product_template_zp_1004_picasso_ne,Zapato ZP-1004-PICASSO-NE,Goods,Ropa / Hombres / Zapatos,130.35,0.00,True,True,True,True,Color,Negro,
product_template_zp_1002_ambar_vn,Zapato ZP-1002-AMBAR-VN,Goods,Ropa / Hombres / Zapatos,130.35,0.00,True,True,True,True,Talla,"5.5,6,7.5,8,8.5",
product_template_zp_1002_ambar_vn,Zapato ZP-1002-AMBAR-VN,Goods,Ropa / Hombres / Zapatos,130.35,0.00,True,True,True,True,Color,Vino,
product_template_c_mont_blanc,H. CORREA P/CABALLERO MONT BLANC,Goods,Ropa / Hombres / Cinturones,130.35,0.00,True,True,True,True,Talla,"1,2",
product_template_pt_23e312010_8,Pantalon PT-23E312010-8,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,"30,32,33,34,36,38,40",
product_template_pt_23e312010_8,Pantalon PT-23E312010-8,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_pt_23e312010_8,Pantalon PT-23E312010-8,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Color,Gris,
product_template_pt_23c29386_88,Pantalon PT-23C29386-88,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,"30,32,33,34,36,38,40",
product_template_pt_23c29386_88,Pantalon PT-23C29386-88,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_pt_23c29386_88,Pantalon PT-23C29386-88,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Color,Azul,
product_template_pt_23a29607_32,Pantalon PT-23A29607-32,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,"30,32,33,34,36,38,40",
product_template_pt_23a29607_32,Pantalon PT-23A29607-32,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_pt_23a29607_32,Pantalon PT-23A29607-32,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Color,Azul Marino,
product_template_pt_23a1516_6,Pantalon PT-23A1516-6,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,"30,32,33,34,36,38,40",
product_template_pt_23a1516_6,Pantalon PT-23A1516-6,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_pt_23a1516_6,Pantalon PT-23A1516-6,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Color,Negro,
product_template_23a1516_6bc_2,Terno 23A1516-6BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58,60,62,64,66,68,70",
product_template_23a1516_6bc_2,Terno 23A1516-6BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23a1516_6bc_2,Terno 23A1516-6BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Color,Negro,
product_template_23c29386_86bc_2,Terno 23C29386-86BC-2,Goods,Ropa / Hombres / Ternos,304.26,0.00,True,True,True,True,Talla,"62,64,66,68,70",
product_template_23c29386_86bc_2,Terno 23C29386-86BC-2,Goods,Ropa / Hombres / Ternos,304.26,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23c29386_86bc_2,Terno 23C29386-86BC-2,Goods,Ropa / Hombres / Ternos,304.26,0.00,True,True,True,True,Color,Gris,
product_template_23a29607_32bc_2,Terno 23A29607-32BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_23a29607_32bc_2,Terno 23A29607-32BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23a29607_32bc_2,Terno 23A29607-32BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Azul Marino,
product_template_23b11210_100bc_2,Terno 23B11210-100BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_23b11210_100bc_2,Terno 23B11210-100BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23b11210_100bc_2,Terno 23B11210-100BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Azul,
product_template_23c29118_16bc_2,Terno 23C29118-16BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_23c29118_16bc_2,Terno 23C29118-16BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23c29118_16bc_2,Terno 23C29118-16BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Azul,
product_template_23e2780_n_bc_2,Terno 23E2780-N-BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_23e2780_n_bc_2,Terno 23E2780-N-BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23e2780_n_bc_2,Terno 23E2780-N-BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Azul Marino,
product_template_23e312010_8bc_2,Terno 23E312010-8BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_23e312010_8bc_2,Terno 23E312010-8BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23e312010_8bc_2,Terno 23E312010-8BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Color,Gris,
product_template_23e3705_25bc_2,Terno 23E3705-25BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_23e3705_25bc_2,Terno 23E3705-25BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23e3705_25bc_2,Terno 23E3705-25BC-2,Goods,Ropa / Hombres / Ternos,243.39,0.00,True,True,True,True,Color,Azul,
product_template_23e5296_4bc_2,Terno 23E5296-4BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Talla,"46,48,50,52,54,56,58",
product_template_23e5296_4bc_2,Terno 23E5296-4BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_23e5296_4bc_2,Terno 23E5296-4BC-2,Goods,Ropa / Hombres / Ternos,260.78,0.00,True,True,True,True,Color,Verde,
product_template_pt_ni_o,Pantalon PT-NIÑO,Goods,Ropa / Niños / Pantalones,57.99,0.00,True,True,True,True,Talla,20,
product_template_016_zoley_top,TOP DAMA ZOLEY FUCSIA Y BLANCO,Goods,Ropa / Mujeres / Tops,43.39,0.00,True,True,True,True,Talla,"L,M",
product_template_016_zoley_top,TOP DAMA ZOLEY FUCSIA Y BLANCO,Goods,Ropa / Mujeres / Tops,43.39,0.00,True,True,True,True,Color,Blanco,
product_template_007_zoley_top,TOP LINO ZOLEY ARENA,Goods,Ropa / Mujeres / Tops,43.39,0.00,True,True,True,True,Talla,"L,M",
product_template_007_zoley_pant,PANTALON LINO ZOLEY ARENA,Goods,Ropa / Mujeres / Pantalones,51.22,0.00,True,True,True,True,Talla,"L,M",
product_template_003_zoley_sh,SHORT ZOLEY LINO VERDE,Goods,Sin Categoria,46.87,0.00,True,True,True,True,Talla,"L,M,XL",
product_template_003_zoley_sh,SHORT ZOLEY LINO VERDE,Goods,Sin Categoria,46.87,0.00,True,True,True,True,Color,Verde,
product_template_gg0859_gaf,M. GAFAS P/DAMA GUCCI,Goods,Ropa / Mujeres,13.83,0.00,True,True,True,True,,,
product_template_6013_gaf,M. GAFAS P/DAMA DOLCE&GARBANA,Goods,Ropa / Mujeres,13.83,0.00,True,True,True,True,,,
product_template_8213_gaf,M. GAFAS P/DAMA HERMES,Goods,Ropa / Mujeres,14.70,0.00,True,True,True,True,,,
product_template_r5481n_gaf,M. GAFAS P/DAMA CHANNEL CUADRADO,Goods,Ropa / Mujeres,13.83,0.00,True,True,True,True,,,
product_template_6021_gaf,M. GAFAS P/DAMA BALENCIA,Goods,Ropa / Mujeres,13.83,0.00,True,True,True,True,,,
product_template_6010_gaf,M. GAFAS P/DAMA BALENCIA,Goods,Ropa / Mujeres,13.83,0.00,True,True,True,True,,,
product_template_ern_sabat_1259,H. CAMISA P/S BRUNO CASSINI WHITE 34-35,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Talla,"15,16.5,19",
product_template_ern_sabat_1259,H. CAMISA P/S BRUNO CASSINI WHITE 34-35,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ern_sabat_1259,H. CAMISA P/S BRUNO CASSINI WHITE 34-35,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Color,Blanco,
product_template_ern_sabat_1259,H. CAMISA P/S BRUNO CASSINI WHITE 34-35,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Talla,"14.5,15,16,16.5,17,18.5,19.5,20",
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Color,Blanco,
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",
product_template_zp_gam_cr_s_f_cassini,Zapato ZP-GAM-CR-S/F-CASSINI,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Talla,"7,7.5,8,8.5,9,9.5,10",
product_template_zp_gam_cr_s_f_cassini,Zapato ZP-GAM-CR-S/F-CASSINI,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ern_llana_1260dc,H. CAMISA P/CABALLERO D/P WHITE BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Talla,"14.5,17",
product_template_ern_llana_1260dc,H. CAMISA P/CABALLERO D/P WHITE BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ern_llana_1260dc,H. CAMISA P/CABALLERO D/P WHITE BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Color,Blanco,
product_template_ern_llana_1260dc,H. CAMISA P/CABALLERO D/P WHITE BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",
product_template_ern_llana_1260,H. CAMISA P/CABALLERO P/S WHITE BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Talla,"17,17.5",
product_template_ern_llana_1260,H. CAMISA P/CABALLERO P/S WHITE BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_ern_llana_1260,H. CAMISA P/CABALLERO P/S WHITE BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Color,Blanco,
product_template_ern_llana_1260,H. CAMISA P/CABALLERO P/S WHITE BRUNO CASSINI,Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",
product_template_zp_gam_cof_s_f_cassini,Zapato ZP-GAM-COF-S/F-CASSINI,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Talla,"7,7.5,8,8.5,9,9.5",
product_template_zp_gam_cof_s_f_cassini,Zapato ZP-GAM-COF-S/F-CASSINI,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Marca,Bruno Cassini,
product_template_cuwsp014_467,H. CAMISA CUBAVERA M/C P/CABALLERO MEDITERRANEA B,Goods,Ropa / Hombres / Camisas,73.83,0.00,True,True,True,True,Talla,"L,M,S,XL",
