sku,nombre_contifico,codigo_barra,categoria_id,marca_nombre,pvp1,costo,stock_total_contifico,estado_contifico,motivo_exclusion
9E2732-6BC-2/52,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,9273262021045234,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9E2732-6BC-2/56,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,9273262021045638,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9E2732-6BC-2/58,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,9273262021045840,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9D403008-2BC-2/46,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,94030082021044628,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9D403008-2BC-2/48,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,94030082021044830,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9D403008-2BC-2/50,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,94030082021045032,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9D403008-2BC-2/52,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,94030082021045234,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9D403008-2BC-2/54,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,94030082021045436,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9D403008-2BC-2/56,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,94030082021045638,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
9D403008-2BC-2/58,H. TERNO P/CABALLERO BRUNO CASSINI DOS BOTONES,94030082021045840,GP9aQE1Xc6g9aDMQ,CASSINI TERNOS - CABALLEROS,165.13,0.00,0.00,A,stock_total_0
PT-9D403008-6/34,H. PANTALON DE VESTIR BRUNO CASSINI,PT-9D403008-6/O34,onPeEolPsWOnbp1v,CASSINI PANTALON DE VESTIR,39.04,0.00,0.00,A,stock_total_0
A0623T/L,M. BLUSA BACK TOP LADIES OFF WHITE,A0623T/OL,RYWb40xjCJE6bZ1m,,46.88,0.00,0.00,A,stock_total_0
A0623T/M,M. BLUSA BACK TOP LADIES OFF WHITE,A0623T/OM,RYWb40xjCJE6bZ1m,,46.88,0.00,0.00,A,stock_total_0
A0623T/S,M. BLUSA BACK TOP LADIES OFF WHITE,A0623T/OS,RYWb40xjCJE6bZ1m,,46.88,0.00,0.00,A,stock_total_0
A0197P/L,M. PANTALON LEG LADIES WOVEN BEIGE,A0197P/OL,grRbDnR8fBwMe6L2,,60.63,0.00,0.00,A,stock_total_0
A0197P/M,M. PANTALON LEG LADIES WOVEN BEIGE,A0197P/OM,grRbDnR8fBwMe6L2,,60.63,0.00,0.00,A,stock_total_0
A0197P/S,M. PANTALON LEG LADIES WOVEN BEIGE,A0197P/OS,grRbDnR8fBwMe6L2,,60.63,0.00,0.00,A,stock_total_0
A0068T/L,M. BLUSA DOWN SHIRT LADIES WOVEN POWDER BLUE,A0068T/OL,RYWb40xjCJE6bZ1m,,49.48,0.00,0.00,A,stock_total_0
A0068T/S,M. BLUSA DOWN SHIRT LADIES WOVEN POWDER BLUE,A0068T/OS,RYWb40xjCJE6bZ1m,,49.48,0.00,0.00,A,stock_total_0
A0068T/M,M. BLUSA DOWN SHIRT LADIES WOVEN POWDER BLUE,A0068T/OM,RYWb40xjCJE6bZ1m,,49.48,0.00,0.00,A,stock_total_0
A0658T-OF/L,M. BLUSA P/DAMA OFF WHITE,A0658T-OF/OL,RYWb40xjCJE6bZ1m,,41.65,0.00,0.00,A,stock_total_0
A0658T-OF/M,M. BLUSA P/DAMA OFF WHITE,A0658T-OF/OM,RYWb40xjCJE6bZ1m,,41.65,0.00,0.00,A,stock_total_0
A0658T-OF/S,M. BLUSA P/DAMA OFF WHITE,A0658T-OF/OS,RYWb40xjCJE6bZ1m,,41.65,0.00,0.00,A,stock_total_0
A0031P/L,M. PANTALON P/DAMA LADIES WOVEN OFF WHITE,A0031P/OL,grRbDnR8fBwMe6L2,,60.63,0.00,0.00,A,stock_total_0
A0031P/M,M. PANTALON P/DAMA LADIES WOVEN OFF WHITE,A0031P/OM,grRbDnR8fBwMe6L2,,60.63,0.00,0.00,A,stock_total_0
A0031P/S,M. PANTALON P/DAMA LADIES WOVEN OFF WHITE,A0031P/OS,grRbDnR8fBwMe6L2,,60.63,0.00,0.00,A,stock_total_0
A0672D/S,M. SHIRT DRESS LADIES WOVEN OFF WHITE,A0672D/OS,RYWb40xjCJE6bZ1m,,52.09,0.00,0.00,A,stock_total_0
A0672D/M,M. SHIRT DRESS LADIES WOVEN OFF WHITE,A0672D/OM,RYWb40xjCJE6bZ1m,,52.09,0.00,0.00,A,stock_total_0
A0672D/L,M. SHIRT DRESS LADIES WOVEN OFF WHITE,A0672D/OL,RYWb40xjCJE6bZ1m,,52.09,0.00,0.00,A,stock_total_0
A0446S-3-BL/L,M. FALDA LADIES WOVEN BLACK,A0446S-3-BL/OL,mloej4vjfjDAbQMG,,50.80,0.00,0.00,A,stock_total_0
A0446S-3-BL/M,M. FALDA LADIES WOVEN BLACK,A0446S-3-BL/OM,mloej4vjfjDAbQMG,,50.80,0.00,0.00,A,stock_total_0
A0446S-3-BL/S,M. FALDA LADIES WOVEN BLACK,A0446S-3-BL/OS,mloej4vjfjDAbQMG,,50.80,0.00,0.00,A,stock_total_0
A0446S-3-BG/L,M. FALDA LADIES WOVEN BEIGE,A0446S-3-BG/OL,mloej4vjfjDAbQMG,,50.80,0.00,0.00,A,stock_total_0
A0446S-3-BG/M,M. FALDA LADIES WOVEN BEIGE,A0446S-3-BG/OM,mloej4vjfjDAbQMG,,50.80,0.00,0.00,A,stock_total_0
A0446S-3-BG/S,M. FALDA LADIES WOVEN BEIGE,A0446S-3-BG/OS,mloej4vjfjDAbQMG,,50.80,0.00,0.00,A,stock_total_0
A0479P-1/L,M. PANTALON P/DAMA BLACK,A0479P-1/OL,grRbDnR8fBwMe6L2,,50.80,0.00,0.00,A,stock_total_0
A0479P-1/M,M. PANTALON P/DAMA BLACK,A0479P-1/OM,grRbDnR8fBwMe6L2,,50.80,0.00,0.00,A,stock_total_0
A0479P-1/S,M. PANTALON P/DAMA BLACK,A0479P-1/OS,grRbDnR8fBwMe6L2,,50.80,0.00,0.00,A,stock_total_0
A0163T/L,M. RIB TANK LADIES KNIT TAUPE,A0163T/OL,RYWb40xjCJE6bZ1m,,36.43,0.00,0.00,A,stock_total_0
A0163T/M,M. RIB TANK LADIES KNIT TAUPE,A0163T/OM,RYWb40xjCJE6bZ1m,,36.43,0.00,0.00,A,stock_total_0
A0163T/S,M. RIB TANK LADIES KNIT TAUPE,A0163T/OS,RYWb40xjCJE6bZ1m,,36.43,0.00,0.00,A,stock_total_0
A6072D/L,M. SHIRT DRESS LADIES WOVEN,A6072D/OL,RYWb40xjCJE6bZ1m,,52.09,0.00,0.00,A,stock_total_0
A6072D/M,M. SHIRT DRESS LADIES WOVEN,A6072D/OM,RYWb40xjCJE6bZ1m,,52.09,0.00,0.00,A,stock_total_0
A6072D/S,M. SHIRT DRESS LADIES WOVEN,A6072D/OS,RYWb40xjCJE6bZ1m,,52.09,0.00,0.00,A,stock_total_0
A0183D/S,M. DRESS LADIES WOVEN BLACK,A0183D/OS,3RBe3DlqFmoxaLJr,,55.27,0.00,0.00,A,stock_total_0
A0183D/M,M. DRESS LADIES WOVEN BLACK,A0183D/OM,3RBe3DlqFmoxaLJr,,55.27,0.00,0.00,A,stock_total_0
A0183D/L,M. DRESS LADIES WOVEN BLACK,A0183D/OL,3RBe3DlqFmoxaLJr,,55.27,0.00,0.00,A,stock_total_0
FD3334/L,VESIDO  P/DAMA DRESS FORUM,FD3334/OL,3RBe3DlqFmoxaLJr,,53.48,0.00,0.00,A,stock_total_0
CAM-CUBAVERA,H. CAMISA M/C P/CABALLERO CUBAVERA,CAM-CUBAVERA,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,68.61,0.00,0.00,A,stock_total_0
PT-24221/32,H. PANTALON CUBAVERA P/CABALLLERO VARIOS MODELOS,PT-24221/O32,onPeEolPsWOnbp1v,CUBAVERA PANTALON /CABALLERO,47.74,0.00,0.00,A,stock_total_0
CM-559272/M,CAMISETA CUBAVERA VARIOS MODELOS,CM-559272/OM,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,39.04,0.00,0.00,A,stock_total_0
TL-20-400C/40,H. PANTALON DE VESTIR TED LAPIDUS CHARCOAL,7453040268191,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400C/38,H. PANTALON DE VESTIR TED LAPIDUS CHARCOAL,7453040268184,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400C/36,H. PANTALON DE VESTIR TED LAPIDUS CHARCOAL,7453040268177,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400C/34,H. PANTALON DE VESTIR TED LAPIDUS CHARCOAL,7453040268160,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400C/32,H. PANTALON DE VESTIR TED LAPIDUS CHARCOAL,7453040268153,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400C/30,H. PANTALON DE VESTIR TED LAPIDUS CHARCOAL,7453040112999,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400B/40,H. PANTALON DE VESTIR TED LAPIDUS NAVY,7453040268146,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400B/38,H. PANTALON DE VESTIR TED LAPIDUS NAVY,7453040268139,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400B/36,H. PANTALON DE VESTIR TED LAPIDUS NAVY,7453040268122,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400B/34,H. PANTALON DE VESTIR TED LAPIDUS NAVY,7453040268115,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400B/32,H. PANTALON DE VESTIR TED LAPIDUS NAVY,7453040268108,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400B/30,H. PANTALON DE VESTIR TED LAPIDUS NAVY,7453040112982,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400A/40,H. PANTALON DE VESTIR TED LAPIDUS BLACK,7453040268092,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400A/38,H. PANTALON DE VESTIR TED LAPIDUS BLACK,7453040268085,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400A/36,H. PANTALON DE VESTIR TED LAPIDUS BLACK,7453040268078,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400A/34,H. PANTALON DE VESTIR TED LAPIDUS BLACK,7453040268061,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400A/32,H. PANTALON DE VESTIR TED LAPIDUS BLACK,7453040268054,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-20-400A/30,H. PANTALON DE VESTIR TED LAPIDUS BLACK,7453040112975,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
PT-9D403008-6/28,H. PANTALON DE VESTIR BRUNO CASSINI,PT-9D403008-6/O28,onPeEolPsWOnbp1v,CASSINI PANTALON DE VESTIR,39.04,0.00,0.00,A,stock_total_0
TL-M26-526.A/S,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS BLUE,7453040553044,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-526.A/M,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS BLUE,7453040553051,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-526.A/L,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS BLUE,7453040553068,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-526.A/XL,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS BLUE,7453040553075,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-501.A/S,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS RED,7453040552405,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-501.A/M,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS RED,7453040552412,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-501.A/L,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS RED,7453040552429,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-501.A/XL,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS RED,7453040552436,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-521.A/S,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS LT. BLUE,7453040552924,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-521.A/M,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS LT. BLUE,7453040552931,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-521.A/L,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS LT. BLUE,7453040552948,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-M26-521.A/XL,H. TRAJE DE BAÑO P/CABALLERO TED LAPIDUS LT. BLUE,7453040552955,gDGe7LQRpsm2yan2,TED LAPIDUS PANTALONETA,31.16,0.00,0.00,A,stock_total_0
TL-N30-119B.A/S,H. CAMISETA P/CABALLERO TED LAPIDUS NAVY,7453040564569,gArb6J8JHo7MbyR7,TED LAPIDUS CAMISETAS,30.35,0.00,0.00,A,stock_total_0
TL-N30-119B.A/M,H. CAMISETA P/CABALLERO TED LAPIDUS NAVY,7453040564576,gArb6J8JHo7MbyR7,TED LAPIDUS CAMISETAS,30.35,0.00,0.00,A,stock_total_0
TL-N30-119B.A/L,H. CAMISETA P/CABALLERO TED LAPIDUS NAVY,7453040564583,gArb6J8JHo7MbyR7,TED LAPIDUS CAMISETAS,30.35,0.00,0.00,A,stock_total_0
TL-N30-119B.A/XL,H. CAMISETA P/CABALLERO TED LAPIDUS NAVY,7453040564590,gArb6J8JHo7MbyR7,TED LAPIDUS CAMISETAS,30.35,0.00,0.00,A,stock_total_0
TL-N30-119A.A/XL,H. CAMISETA P/CABALLERO TED LAPIDUS WHITE,7453040564552,gArb6J8JHo7MbyR7,TED LAPIDUS CAMISETAS,30.35,0.00,0.00,A,stock_total_0
TL-N30-119A.A/L,H. CAMISETA P/CABALLERO TED LAPIDUS WHITE,7453040564545,gArb6J8JHo7MbyR7,TED LAPIDUS CAMISETAS,30.35,0.00,0.00,A,stock_total_0
TL-N30-119A.A/M,H. CAMISETA P/CABALLERO TED LAPIDUS WHITE,7453040564538,gArb6J8JHo7MbyR7,TED LAPIDUS CAMISETAS,30.35,0.00,0.00,A,stock_total_0
TL-N30-119A.A/S,H. CAMISETA P/CABALLERO TED LAPIDUS WHITE,7453040564521,gArb6J8JHo7MbyR7,TED LAPIDUS CAMISETAS,30.35,0.00,0.00,A,stock_total_0
TL-M04-204A.A/S,H. CAMISA P/CABALLERO TED LAPIDUS NAVY,7453040557752,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-204A.A/L,H. CAMISA P/CABALLERO TED LAPIDUS NAVY,7453040557776,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-204A.A/M,H. CAMISA P/CABALLERO TED LAPIDUS NAVY,7453040557769,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-204A.A/XL,H. CAMISA P/CABALLERO TED LAPIDUS NAVY,7453040557783,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-203.A/XL,H. CAMISA P/CABALLERO TED LAPIDUS WHITE,7453040557745,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-203.A/L,H. CAMISA P/CABALLERO TED LAPIDUS WHITE,7453040557738,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-203.A/M,H. CAMISA P/CABALLERO TED LAPIDUS WHITE,7453040557721,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-203.A/S,H. CAMISA P/CABALLERO TED LAPIDUS WHITE,7453040557714,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-207.A/XL,H. CAMISA /P/CABALLERO TED LAPIDUS WHITE,7453040557820,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-207.A/L,H. CAMISA /P/CABALLERO TED LAPIDUS WHITE,7453040557813,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-207.A/M,H. CAMISA /P/CABALLERO TED LAPIDUS WHITE,7453040557806,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-207.A/S,H. CAMISA /P/CABALLERO TED LAPIDUS WHITE,7453040557790,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-106.A/XL,H. CAMISA P/CABALLERO TED LAPIDUS BLUE,7453040557066,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-106.A/S,H. CAMISA P/CABALLERO TED LAPIDUS BLUE,7453040557035,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-106.A/M,H. CAMISA P/CABALLERO TED LAPIDUS BLUE,7453040557042,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-M04-106.A/L,H. CAMISA P/CABALLERO TED LAPIDUS BLUE,7453040557059,gDGe7K3Zfm2yen2x,TED LAPIDUS CAMISA,39.04,0.00,0.00,A,stock_total_0
TL-P25-501D.A/30,H. BERMUDA P/CABALLERO TED LAPIDUS CORAL,7453040588725,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501D.A/32,H. BERMUDA P/CABALLERO TED LAPIDUS CORAL,7453040588879,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501D.A/34,H. BERMUDA P/CABALLERO TED LAPIDUS CORAL,7453040589029,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501D.A/36,H. BERMUDA P/CABALLERO TED LAPIDUS CORAL,7453040589173,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501D.A/38,H. BERMUDA P/CABALLERO TED LAPIDUS CORAL,7453040589326,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501D.A/40,H. BERMUDA P/CABALLERO TED LAPIDUS CORAL,7453040589470,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501B.A/30,H. BERMUDA P/CABALLERO TED LAPIDUS COLONY BLUE,7453040588701,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501B.A/32,H. BERMUDA P/CABALLERO TED LAPIDUS COLONY BLUE,7453040588855,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501B.A/34,H. BERMUDA P/CABALLERO TED LAPIDUS COLONY BLUE,7453040589005,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501B.A/36,H. BERMUDA P/CABALLERO TED LAPIDUS COLONY BLUE,7453040589159,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501B.A/38,H. BERMUDA P/CABALLERO TED LAPIDUS COLONY BLUE,7453040589302,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P25-501B.A/40,H. BERMUDA P/CABALLERO TED LAPIDUS COLONY BLUE,7453040589456,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,34.70,0.00,0.00,A,stock_total_0
TL-P23-105F.A/30,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS GREY,7453040591176,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105F.A/32,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS GREY,7453040591183,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105F.A/34,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS GREY,7453040591190,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105F.A/36,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS GREY,7453040591206,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105F.A/38,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS GREY,7453040591213,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105F.A/40,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS GREY,7453040591220,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105D.A/30,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS NAVY,7453040591015,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,39.04,0.00,0.00,A,stock_total_0
TL-P23-105D.A/32,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS NAVY,7453040591022,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,39.04,0.00,0.00,A,stock_total_0
TL-P23-105D.A/34,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS NAVY,7453040591039,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,39.04,0.00,0.00,A,stock_total_0
TL-P23-105D.A/36,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS NAVY,7453040591046,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,39.04,0.00,0.00,A,stock_total_0
TL-P23-105D.A/38,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS NAVY,7453040591053,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,39.04,0.00,0.00,A,stock_total_0
TL-P23-105D.A/40,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS NAVY,7453040591060,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,39.04,0.00,0.00,A,stock_total_0
TL-P23-105E.A/30,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS BLACK,7453040591114,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105E.A/32,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS BLACK,7453040591121,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105E.A/34,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS BLACK,7453040591138,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105E.A/36,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS BLACK,7453040591145,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105E.A/38,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS BLACK,7453040591152,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-105E.A/40,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS BLACK,7453040591169,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-102C.A/38,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS OLIVE,7453040590391,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-102C.A/30,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS OLIVE,7453040590353,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-102C.A/32,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS OLIVE,7453040590360,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
TL-P23-102C.A/34,H. PANTALON P/CABALLERO CASUAL TED LAPIDUS OLIVE,7453040590377,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,43.39,0.00,0.00,A,stock_total_0
