id,match_method,product_tmpl_id/id,Internal Reference,Barcode,Name,Variant Values,Sales Price,Cost
__export__.product_product_88519_9a83943c,tmpl_id,__import__.product_template_cm0005lbu,CM0005LBU-17-S2,C005LBU231702,H. CAMISA P/S BRUNO CASSINI LIGHT BLUE 32-33,"Talla: 17, Manga de Camisa: S2 - 34/35",56.44,0.00
__export__.product_product_88505_f0a629e4,tmpl_id,__import__.product_template_cm0005mbu,CM0005MBU-14.5-S1,C005MBU231451,H. CAMISA P/S BRUNO CASSINI M. BLUE 32-33,"Talla: 14.5, Manga de Camisa: S1 - 32/33",56.44,0.00
__export__.product_product_88510_1a6d917c,tmpl_id,__import__.product_template_cm0005mbu,CM0005MBU-17-S2,C005MBU231702,H. CAMISA P/S BRUNO CASSINI M. BLUE 32-33,"Talla: 17, Manga de Camisa: S2 - 34/35",56.44,0.00
__export__.product_product_88535_3c69f5fe,tmpl_id,__import__.product_template_ss23101_02,SS23101-02-16.5-S1,523101220231651,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,"Talla: 16.5, Manga de Camisa: S1 - 32/33",82.52,0.00
__export__.product_product_88536_b95e806f,tmpl_id,__import__.product_template_ss23101_02,SS23101-02-16.5-S2,523101220231652,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,"Talla: 16.5, Manga de Camisa: S2 - 34/35",82.52,0.00
__export__.product_product_88538_47c458a6,tmpl_id,__import__.product_template_ss23101_02,SS23101-02-17-S2,523101220231702,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,"Talla: 17, Manga de Camisa: S2 - 34/35",82.52,0.00
__export__.product_product_88537_029a9eab,tmpl_id,__import__.product_template_ss23101_02,SS23101-02-17-S1,523101220231701,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,"Talla: 17, Manga de Camisa: S1 - 32/33",82.52,0.00
__export__.product_product_88543_f0e4b246,tmpl_id,__import__.product_template_ss23101_01,SS23101-01-17-S1,523101120231701,H. CAMISA P/S BRUNO CASSINI WHITE 32-33,"Talla: 17, Manga de Camisa: S1 - 32/33",82.52,0.00
__export__.product_product_88542_7aba781d,tmpl_id,__import__.product_template_ss23101_01,SS23101-01-16.5-S2,523101120231652,H. CAMISA P/S BRUNO CASSINI WHITE 32-33,"Talla: 16.5, Manga de Camisa: S2 - 34/35",82.52,0.00
__export__.product_product_88544_06f56115,tmpl_id,__import__.product_template_ss23101_01,SS23101-01-17-S2,523101120231702,H. CAMISA P/S BRUNO CASSINI WHITE 32-33,"Talla: 17, Manga de Camisa: S2 - 34/35",82.52,0.00
__export__.product_product_88541_7a12ce99,tmpl_id,__import__.product_template_ss23101_01,SS23101-01-16.5-S1,523101120231651,H. CAMISA P/S BRUNO CASSINI WHITE 32-33,"Talla: 16.5, Manga de Camisa: S1 - 32/33",82.52,0.00
__export__.product_product_88534_9f861df1,tmpl_id,__import__.product_template_ss23101_02,SS23101-02-15.5-S2,523101220231552,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,"Talla: 15.5, Manga de Camisa: S2 - 34/35",82.52,0.00
__export__.product_product_88545_1a9c832c,tmpl_id,__import__.product_template_cm0044mbu_n,CM0044MBU-N/S,C0044MBN231201,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,Talla: S,47.74,0.00
__export__.product_product_88550_595204c6,tmpl_id,__import__.product_template_cm0042ryb_n,CM0042RYB-N/S,C0042RYN231201,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,Talla: S,47.74,0.00
__export__.product_product_88552_9d988d02,tmpl_id,__import__.product_template_cm0042ryb_n,CM0042RYB-N/L,C0042RYN231203,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,Talla: L,47.74,0.00
__export__.product_product_88551_25aceaae,tmpl_id,__import__.product_template_cm0042ryb_n,CM0042RYB-N/M,C0042RYN231202,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,Talla: M,47.74,0.00
__export__.product_product_88554_eaa21cf2,tmpl_id,__import__.product_template_cm0042ryb_n,CM0042RYB-N/XXL,C0042RYN231205,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,Talla: XXL,47.74,0.00
__export__.product_product_88549_9a0a4ecb,tmpl_id,__import__.product_template_cm0044mbu_n,CM0044MBU-N/XXL,C0044MBN231205,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,Talla: XXL,47.74,0.00
