Template External ID,Template Name,Source Variant External ID,Variant Attributes Key,Internal Reference,Barcode,Sales Price,Cost,Weight,Original Product Values
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_32_33,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,adams_ss23101_02_17_s1,Color=Azul|Marca=Bruno Cassini,SS23101-02-17-S1,523101220231701,82.52,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_32_33,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,adams_4s22026_2_14_5_s1,Color=Azul|Marca=Bruno Cassini,4S22026-2-14.5-S1,452206220231451,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_32_33,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,adams_4s22026_2_17_s1,Color=Azul|Marca=Bruno Cassini,4S22026-2-17-S1,452206220231701,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_32_33,H. CAMISA P/S BRUNO CASSINI SKY BLUE 32-33,adams_4s22026_2_16_5_s1,Color=Azul|Marca=Bruno Cassini,4S22026-2-16.5-S1,452206220231651,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_34_35,H. CAMISA P/S BRUNO CASSINI SKY BLUE 34-35,adams_ss23101_02_16_5_s2,Color=Azul|Marca=Bruno Cassini,SS23101-02-16.5-S2,523101220231652,82.52,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_34_35,H. CAMISA P/S BRUNO CASSINI SKY BLUE 34-35,adams_ss23101_02_17_s2,Color=Azul|Marca=Bruno Cassini,SS23101-02-17-S2,523101220231702,82.52,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_34_35,H. CAMISA P/S BRUNO CASSINI SKY BLUE 34-35,adams_ss23101_02_15_5_s2,Color=Azul|Marca=Bruno Cassini,SS23101-02-15.5-S2,523101220231552,82.52,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_34_35,H. CAMISA P/S BRUNO CASSINI SKY BLUE 34-35,adams_4s22026_2_17_5_s2,Color=Azul|Marca=Bruno Cassini,4S22026-2-17.5-S2,452206220231752,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_34_35,H. CAMISA P/S BRUNO CASSINI SKY BLUE 34-35,adams_4s22026_2_17_s2,Color=Azul|Marca=Bruno Cassini,4S22026-2-17-S2,452206220231702,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_34_35,H. CAMISA P/S BRUNO CASSINI SKY BLUE 34-35,adams_4s22026_2_16_5_s2,Color=Azul|Marca=Bruno Cassini,4S22026-2-16.5-S2,452206220231652,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_purple_bruno_cassini,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,adams_cm0044mbu_n_s,Marca=Bruno Cassini|Talla=S,CM0044MBU-N/S,C0044MBN231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini"
adams_tmpl_h_camisa_normal_shirt_purple_bruno_cassini,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,adams_cm0044mbu_n_xxl,Marca=Bruno Cassini|Talla=XXL,CM0044MBU-N/XXL,C0044MBN231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini"
adams_tmpl_h_camisa_normal_shirt_purple_bruno_cassini,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,adams_cm0044mbu_n_xl,Marca=Bruno Cassini|Talla=XL,CM0044MBU-N/XL,C0044MBN231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini"
adams_tmpl_h_camisa_normal_shirt_purple_bruno_cassini,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,adams_cm0044mbu_n_m,Marca=Bruno Cassini|Talla=M,CM0044MBU-N/M,C0044MBN231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini"
adams_tmpl_h_camisa_normal_shirt_purple_bruno_cassini,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,adams_cm0044mbu_n_l,Marca=Bruno Cassini|Talla=L,CM0044MBU-N/L,C0044MBN231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_n_s,Color=Azul|Marca=Bruno Cassini|Talla=S,CM0042RYB-N/S,C0042RYN231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_n_l,Color=Azul|Marca=Bruno Cassini|Talla=L,CM0042RYB-N/L,C0042RYN231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_n_m,Color=Azul|Marca=Bruno Cassini|Talla=M,CM0042RYB-N/M,C0042RYN231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_n_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,CM0042RYB-N/XXL,C0042RYN231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_n_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,CM0042RYB-N/XL,C0042RYN231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042dbu_n_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,CM0042DBU-N/XXL,C0042DBN231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042dbu_n_m,Color=Azul|Marca=Bruno Cassini|Talla=M,CM0042DBU-N/M,C0042DBN231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042dbu_n_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,CM0042DBU-N/XL,C0042DBN231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_blue_bruno_cassini,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,adams_cm0042dbu_n_s,Color=Azul|Marca=Bruno Cassini|Talla=S,CM0042DBU-N/S,C0042DBN231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_n_l,Color=Azul|Marca=Bruno Cassini|Talla=L,CM0044LBU-N/L,C0044LBN231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_n_m,Color=Azul|Marca=Bruno Cassini|Talla=M,CM0044LBU-N/M,C0044LBN231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_n_s,Color=Azul|Marca=Bruno Cassini|Talla=S,CM0044LBU-N/S,C0044LBN231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_n_m,Color=Azul|Marca=Bruno Cassini|Talla=M,CM0042MBU-N/M,C0042MBN231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_n_s,Color=Azul|Marca=Bruno Cassini|Talla=S,CM0042MBU-N/S,C0042MBN231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_n_l,Color=Azul|Marca=Bruno Cassini|Talla=L,CM0042MBU-N/L,C0042MBN231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_n_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,CM0042MBU-N/XXL,C0042MBN231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_n_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,CM0042MBU-N/XL,C0042MBN231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_n_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,CM0044LBU-N/XXL,C0044LBN231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_normal_shirt_sky_blue_bruno_cassini,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_n_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,CM0044LBU-N/XL,C0044LBN231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_rombo_34_35,H. CAMISA P/S BRUNO CASSINI SKY BLUE ROMBO 34-35,adams_4s22009_2_16_5_s2,Color=Azul|Marca=Bruno Cassini,4S22009-2-16.5-S2,4S220092231652,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_rombo_34_35,H. CAMISA P/S BRUNO CASSINI SKY BLUE ROMBO 34-35,adams_4s22009_2_15_5_s2,Color=Azul|Marca=Bruno Cassini,4S22009-2-15.5-S2,4S220092231552,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_rombo_32_33,H. CAMISA P/S BRUNO CASSINI SKY BLUE ROMBO 32-33,adams_4s22009_2_16_5_s1,Color=Azul|Marca=Bruno Cassini,4S22009-2-16.5-S1,4S220092231651,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_p_s_bruno_cassini_sky_blue_rombo_32_33,H. CAMISA P/S BRUNO CASSINI SKY BLUE ROMBO 32-33,adams_4s22009_2_15_5_s1,Color=Azul|Marca=Bruno Cassini,4S22009-2-15.5-S1,4S220092231551,56.44,0.00,0.0,"Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_dk_blue_bruno_cassini,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,adams_cm0042dbu_f_l,Color=Azul|Marca=Bruno Cassini|Talla=L,CM0042DBU-F/L,C0042DBF231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_dk_blue_bruno_cassini,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,adams_cm0042dbu_f_s,Color=Azul|Marca=Bruno Cassini|Talla=S,CM0042DBU-F/S,C0042DBF231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_dk_blue_bruno_cassini,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,adams_cm0042dbu_f_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,CM0042DBU-F/XXL,C0042DBF231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_dk_blue_bruno_cassini,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,adams_cm0042dbu_f_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,CM0042DBU-F/XL,C0042DBF231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_dk_blue_bruno_cassini,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,adams_cm0042dbu_f_m,Color=Azul|Marca=Bruno Cassini|Talla=M,CM0042DBU-F/M,C0042DBF231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_blue_bruno_cassini,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_f_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,CM0042RYB-F/XL,C0042RYF231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_blue_bruno_cassini,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_f_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,CM0042RYB-F/XXL,C0042RYF231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_blue_bruno_cassini,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_f_s,Color=Azul|Marca=Bruno Cassini|Talla=S,CM0042RYB-F/S,C0042RYF231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_blue_bruno_cassini,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_f_m,Color=Azul|Marca=Bruno Cassini|Talla=M,CM0042RYB-F/M,C0042RYF231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_blue_bruno_cassini,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,adams_cm0042ryb_f_l,Color=Azul|Marca=Bruno Cassini|Talla=L,CM0042RYB-F/L,C0042RYF231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_mint_bruno_cassini,H. CAMISA FRENCH SHIRT MINT BRUNO CASSINI,adams_cm0042dgr_f_xl,Marca=Bruno Cassini|Talla=XL,CM0042DGR-F/XL,C0042DGF231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini"
adams_tmpl_h_camisa_french_shirt_mint_bruno_cassini,H. CAMISA FRENCH SHIRT MINT BRUNO CASSINI,adams_cm0042dgr_f_l,Marca=Bruno Cassini|Talla=L,CM0042DGR-F/L,C0042DGF231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini"
adams_tmpl_h_camisa_french_shirt_mint_bruno_cassini,H. CAMISA FRENCH SHIRT MINT BRUNO CASSINI,adams_cm0042dgr_f_xxl,Marca=Bruno Cassini|Talla=XXL,CM0042DGR-F/XXL,C0042DGF231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini"
adams_tmpl_h_camisa_french_shirt_mint_bruno_cassini,H. CAMISA FRENCH SHIRT MINT BRUNO CASSINI,adams_cm0042dgr_f_m,Marca=Bruno Cassini|Talla=M,CM0042DGR-F/M,C0042DGF231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini"
adams_tmpl_h_camisa_french_shirt_mint_bruno_cassini,H. CAMISA FRENCH SHIRT MINT BRUNO CASSINI,adams_cm0042dgr_f_s,Marca=Bruno Cassini|Talla=S,CM0042DGR-F/S,C0042DGF231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini"
adams_tmpl_h_camisa_french_shirt_white_bruno_cassini,H. CAMISA FRENCH SHIRT WHITE BRUNO CASSINI,adams_cm0044wht_f_s,Color=Blanco|Marca=Bruno Cassini|Talla=S,CM0044WHT-F/S,C0044WHF231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_french_shirt_white_bruno_cassini,H. CAMISA FRENCH SHIRT WHITE BRUNO CASSINI,adams_cm0044wht_f_m,Color=Blanco|Marca=Bruno Cassini|Talla=M,CM0044WHT-F/M,C0044WHF231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_french_shirt_white_bruno_cassini,H. CAMISA FRENCH SHIRT WHITE BRUNO CASSINI,adams_cm0044wht_f_xxl,Color=Blanco|Marca=Bruno Cassini|Talla=XXL,CM0044WHT-F/XXL,C0044WHF231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_french_shirt_white_bruno_cassini,H. CAMISA FRENCH SHIRT WHITE BRUNO CASSINI,adams_cm0044wht_f_xl,Color=Blanco|Marca=Bruno Cassini|Talla=XL,CM0044WHT-F/XL,C0044WHF231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_f_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,CM0044LBU-F/XXL,C0044LBF231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_f_s,Color=Azul|Marca=Bruno Cassini|Talla=S,CM0044LBU-F/S,C0044LBF231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_f_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,CM0044LBU-F/XL,C0044LBF231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_f_l,Color=Azul|Marca=Bruno Cassini|Talla=L,CM0044LBU-F/L,C0044LBF231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0044lbu_f_m,Color=Azul|Marca=Bruno Cassini|Talla=M,CM0044LBU-F/M,C0044LBF231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_f_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,CM0042MBU-F/XXL,C0042MBF231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_f_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,CM0042MBU-F/XL,C0042MBF231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_f_s,Color=Azul|Marca=Bruno Cassini|Talla=S,CM0042MBU-F/S,C0042MBF231201,47.74,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_f_m,Color=Azul|Marca=Bruno Cassini|Talla=M,CM0042MBU-F/M,C0042MBF231202,47.74,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_french_shirt_sky_blue_bruno_cassini,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,adams_cm0042mbu_f_l,Color=Azul|Marca=Bruno Cassini|Talla=L,CM0042MBU-F/L,C0042MBF231203,47.74,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_lino_french_shirt_white_bruno_cassini,H. CAMISA LINO FRENCH SHIRT WHITE BRUNO CASSINI,adams_2011_1_f_l,Color=Blanco|Marca=Bruno Cassini|Talla=L,2011-1-F/L,20111F20231203,73.83,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_lino_french_shirt_white_bruno_cassini,H. CAMISA LINO FRENCH SHIRT WHITE BRUNO CASSINI,adams_2011_1_f_m,Color=Blanco|Marca=Bruno Cassini|Talla=M,2011-1-F/M,20111F20231202,73.83,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_lino_french_shirt_white_bruno_cassini,H. CAMISA LINO FRENCH SHIRT WHITE BRUNO CASSINI,adams_2011_1_f_s,Color=Blanco|Marca=Bruno Cassini|Talla=S,2011-1-F/S,20111F20231201,73.83,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_lino_french_shirt_white_bruno_cassini,H. CAMISA LINO FRENCH SHIRT WHITE BRUNO CASSINI,adams_2011_1_f_xl,Color=Blanco|Marca=Bruno Cassini|Talla=XL,2011-1-F/XL,20111F20231204,73.83,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_lino_french_shirt_white_bruno_cassini,H. CAMISA LINO FRENCH SHIRT WHITE BRUNO CASSINI,adams_2011_1_f_xxl,Color=Blanco|Marca=Bruno Cassini|Talla=XXL,2011-1-F/XXL,20111F20231205,73.83,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Blanco"
adams_tmpl_h_camisa_lino_french_shirt_blue_bruno_cassini,H. CAMISA LINO FRENCH SHIRT BLUE BRUNO CASSINI,adams_2011_23_f_l,Color=Azul|Marca=Bruno Cassini|Talla=L,2011-23-F/L,201123F20231203,73.83,0.00,0.0,"Talla:L,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_lino_french_shirt_blue_bruno_cassini,H. CAMISA LINO FRENCH SHIRT BLUE BRUNO CASSINI,adams_2011_23_f_m,Color=Azul|Marca=Bruno Cassini|Talla=M,2011-23-F/M,201123F20231202,73.83,0.00,0.0,"Talla:M,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_lino_french_shirt_blue_bruno_cassini,H. CAMISA LINO FRENCH SHIRT BLUE BRUNO CASSINI,adams_2011_23_f_s,Color=Azul|Marca=Bruno Cassini|Talla=S,2011-23-F/S,201123F20231201,73.83,0.00,0.0,"Talla:S,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_lino_french_shirt_blue_bruno_cassini,H. CAMISA LINO FRENCH SHIRT BLUE BRUNO CASSINI,adams_2011_23_f_xl,Color=Azul|Marca=Bruno Cassini|Talla=XL,2011-23-F/XL,201123F20231204,73.83,0.00,0.0,"Talla:XL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_lino_french_shirt_blue_bruno_cassini,H. CAMISA LINO FRENCH SHIRT BLUE BRUNO CASSINI,adams_2011_23_f_xxl,Color=Azul|Marca=Bruno Cassini|Talla=XXL,2011-23-F/XXL,201123F20231205,73.83,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_h_camisa_lino_french_shirt_olive_bruno_cassini,H. CAMISA LINO FRENCH SHIRT OLIVE BRUNO CASSINI,adams_2011_55_f_l,Marca=Bruno Cassini|Talla=L,2011-55-F/L,201155F231203,73.83,0.00,0.0,"Talla:L,Marca:Bruno Cassini"
adams_tmpl_h_camisa_lino_french_shirt_olive_bruno_cassini,H. CAMISA LINO FRENCH SHIRT OLIVE BRUNO CASSINI,adams_2011_55_f_m,Marca=Bruno Cassini|Talla=M,2011-55-F/M,201155F231202,73.83,0.00,0.0,"Talla:M,Marca:Bruno Cassini"
adams_tmpl_h_camisa_lino_french_shirt_olive_bruno_cassini,H. CAMISA LINO FRENCH SHIRT OLIVE BRUNO CASSINI,adams_2011_55_f_s,Marca=Bruno Cassini|Talla=S,2011-55-F/S,201155F231201,73.83,0.00,0.0,"Talla:S,Marca:Bruno Cassini"
adams_tmpl_h_camisa_lino_french_shirt_olive_bruno_cassini,H. CAMISA LINO FRENCH SHIRT OLIVE BRUNO CASSINI,adams_2011_55_f_xl,Marca=Bruno Cassini|Talla=XL,2011-55-F/XL,201155F231204,73.83,0.00,0.0,"Talla:XL,Marca:Bruno Cassini"
adams_tmpl_h_camisa_lino_french_shirt_olive_bruno_cassini,H. CAMISA LINO FRENCH SHIRT OLIVE BRUNO CASSINI,adams_2011_55_f_xxl,Marca=Bruno Cassini|Talla=XXL,2011-55-F/XXL,201155F231205,73.83,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini"
adams_tmpl_h_camisa_french_shirt_purple_bruno_cassini,H. CAMISA FRENCH SHIRT PURPLE BRUNO CASSINI,adams_cm0044mbu_f_xxl,Marca=Bruno Cassini|Talla=XXL,CM0044MBU-F/XXL,C0044MBF231205,47.74,0.00,0.0,"Talla:XXL,Marca:Bruno Cassini"
adams_tmpl_h_camisa_french_shirt_purple_bruno_cassini,H. CAMISA FRENCH SHIRT PURPLE BRUNO CASSINI,adams_cm0044mbu_f_xl,Marca=Bruno Cassini|Talla=XL,CM0044MBU-F/XL,C0044MBF231204,47.74,0.00,0.0,"Talla:XL,Marca:Bruno Cassini"
