External ID,Name,Product Type,Product Category,Sales Price,Cost,Can be Sold,Can be Purchased,is_storable,available_in_pos,Product Attributes / Attribute,Product Attributes / Values,Product Attributes / Create Variants
product_template_ve_passion_esl,Terno VE-PASSION-ESL,Goods,Ropa / Mujeres / Vestidos,344.26,0.00,True,True,True,True,Talla,10,always
product_template_ve_passion_bl_a,Terno VE-PASSION-BL-A,Goods,Ropa / Mujeres / Vestidos,239.91,0.00,True,True,True,True,Talla,10,always
product_template_ve_passion_bl_a,Terno VE-PASSION-BL-A,Goods,Ropa / Mujeres / Vestidos,239.91,0.00,True,True,True,True,Color,Negro,no_variant
product_template_ve_passion_dro,Terno VE-PASSION-DRO,Goods,Ropa / Mujeres / Vestidos,292.09,0.00,True,True,True,True,Talla,8,always
product_template_ve_passion_ol,Terno VE-PASSION-OL,Goods,Ropa / Mujeres / Vestidos,344.26,0.00,True,True,True,True,Talla,8,always
product_template_23e4246_15,Leva 23E4246-15,Goods,Ropa / Hombres / Levas,165.13,0.00,True,True,True,True,Talla,46,always
product_template_23e4246_15,Leva 23E4246-15,Goods,Ropa / Hombres / Levas,165.13,0.00,True,True,True,True,Color,Azul,no_variant
product_template_23e4246_15,Leva 23E4246-15,Goods,Ropa / Hombres / Levas,165.13,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_ve_ginb_fuc,VESTIDO GINEBRA FUCSIA,Goods,Ropa / Mujeres / Vestidos,157.32,0.00,True,True,True,True,Talla,L,always
product_template_ve_maia_lnt_grn,VESTIDO LENTEJUELA MAIA GREEN,Goods,Ropa / Mujeres / Vestidos,143.39,0.00,True,True,True,True,Talla,M,always
product_template_ve_maia_lnt_grn,VESTIDO LENTEJUELA MAIA GREEN,Goods,Ropa / Mujeres / Vestidos,143.39,0.00,True,True,True,True,Color,Verde,no_variant
product_template_sd040_2b_ch,Terno SD040-2B-CH,Goods,Ropa / Niños / Ternos,133.84,0.00,True,True,True,True,Talla,8,always
product_template_pt_24c29918_16,Pantalon PT-24C29918-16,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,38,always
product_template_pt_24c29918_16,Pantalon PT-24C29918-16,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_zp_hjvb_gam_gr,Zapato ZP-HJVB-GAM-GR,Goods,Ropa / Hombres / Zapatos,73.83,0.00,True,True,True,True,Talla,42,always
product_template_zp_hjvb_gam_gr,Zapato ZP-HJVB-GAM-GR,Goods,Ropa / Hombres / Zapatos,73.83,0.00,True,True,True,True,Color,Gris,no_variant
product_template_vest_anast_bge,VESTIDO ANASTACIA BEIGE,Goods,Ropa / Mujeres / Vestidos,142.52,0.00,True,True,True,True,Talla,M,always
product_template_zp_gam_ol_s_f_cassini,Zapato ZP-GAM-OL-S/F-CASSINI,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Talla,8,always
product_template_zp_gam_ol_s_f_cassini,Zapato ZP-GAM-OL-S/F-CASSINI,Goods,Ropa / Hombres / Zapatos,152.09,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_vest_rose_bl,VESTIDO MOPA 2023-2 BLACK,Goods,Ropa / Mujeres / Vestidos,117.30,0.00,True,True,True,True,Talla,S,always
product_template_vest_rose_bl,VESTIDO MOPA 2023-2 BLACK,Goods,Ropa / Mujeres / Vestidos,117.30,0.00,True,True,True,True,Color,Negro,no_variant
product_template_lv_23e3705_25,Leva LV-23E3705-25,Goods,Ropa / Hombres / Levas,165.13,0.00,True,True,True,True,Talla,46,always
product_template_lv_23e3705_25,Leva LV-23E3705-25,Goods,Ropa / Hombres / Levas,165.13,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_pt_10036a_8_495,Pantalon PT-10036A-8-495,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Talla,38,always
product_template_pt_10036a_8_495,Pantalon PT-10036A-8-495,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Color,Azul,no_variant
product_template_pt_10036a_8_495,Pantalon PT-10036A-8-495,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_pt_3742_1,Pantalon PT-3742-1,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,20,always
product_template_pt_3742_1,Pantalon PT-3742-1,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_pt_312010_4,Pantalon PT-312010-4,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,44,always
product_template_pt_312010_4,Pantalon PT-312010-4,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Color,Negro,no_variant
product_template_pt_312010_4,Pantalon PT-312010-4,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_pt_cv_b90_002wi,H. PANTALON P/CABALLERO CARVEN (pt_cv_b90_002wi),Goods,Ropa / Hombres / Pantalones,8.61,0.00,True,True,True,True,Talla,S,always
product_template_pt_cv_b90_002gu,H. PANTALON P/CABALLERO CARVEN (pt_cv_b90_002gu),Goods,Ropa / Hombres / Pantalones,8.61,0.00,True,True,True,True,Talla,S,always
product_template_pt_cv_b90_001hgr,H. PANTALON P/CABALLERO CARVEN (pt_cv_b90_001hgr),Goods,Ropa / Hombres / Pantalones,8.61,0.00,True,True,True,True,Talla,S,always
product_template_cmst_cv_b90_002wi,H. CAMISETA P/CABALLEROS WINE CARVEN,Goods,Ropa / Hombres / Camisetas,8.61,0.00,True,True,True,True,Talla,S,always
product_template_cmst_cv_b90_002wi,H. CAMISETA P/CABALLEROS WINE CARVEN,Goods,Ropa / Hombres / Camisetas,8.61,0.00,True,True,True,True,Color,Vino,no_variant
product_template_cmst_cv_b90_002gu,H. CAMISETA P/CABALLEROS CARVEN,Goods,Ropa / Hombres / Camisetas,8.61,0.00,True,True,True,True,Talla,S,always
product_template_pant_prisila,PANTALON PRISILA,Goods,Ropa / Mujeres / Pantalones,33.83,0.00,True,True,True,True,Talla,S,always
product_template_a158_4,H. CAMISA P/S BLUE BRUNO CASSINI 32-33 (a158_4),Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Talla,14.5,always
product_template_a158_4,H. CAMISA P/S BLUE BRUNO CASSINI 32-33 (a158_4),Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Color,Azul,no_variant
product_template_a158_4,H. CAMISA P/S BLUE BRUNO CASSINI 32-33 (a158_4),Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Manga de Camisa,S1 - 32/33,always
product_template_a158_4,H. CAMISA P/S BLUE BRUNO CASSINI 32-33 (a158_4),Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_a158_3,H. CAMISA P/S LIGHT BLUE BRUNO CASSINI 34-35 (a158_3),Goods,Ropa / Hombres / Camisas,47.34,0.00,True,True,True,True,Talla,17,always
product_template_a158_3,H. CAMISA P/S LIGHT BLUE BRUNO CASSINI 34-35 (a158_3),Goods,Ropa / Hombres / Camisas,47.34,0.00,True,True,True,True,Color,Azul,no_variant
product_template_a158_3,H. CAMISA P/S LIGHT BLUE BRUNO CASSINI 34-35 (a158_3),Goods,Ropa / Hombres / Camisas,47.34,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",always
product_template_a158_3,H. CAMISA P/S LIGHT BLUE BRUNO CASSINI 34-35 (a158_3),Goods,Ropa / Hombres / Camisas,47.34,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_a115_1,H. CAMISA P/S WHITE BRUNO CASSINI 34-35 (a115_1),Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Talla,17.5,always
product_template_a115_1,H. CAMISA P/S WHITE BRUNO CASSINI 34-35 (a115_1),Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Color,Blanco,no_variant
product_template_a115_1,H. CAMISA P/S WHITE BRUNO CASSINI 34-35 (a115_1),Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Manga de Camisa,S2 - 34/35,always
product_template_a115_1,H. CAMISA P/S WHITE BRUNO CASSINI 34-35 (a115_1),Goods,Ropa / Hombres / Camisas,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_pb,M. BRAZALETES P/DAMA VARIOS MODELOS,Goods,Ropa / Mujeres / Accesorios,16.51,0.00,True,True,True,True,Talla,15,always
product_template_pt_ni_o,Pantalon PT-NIÑO,Goods,Ropa / Niños / Pantalones,57.99,0.00,True,True,True,True,Talla,20,always
product_template_lbpc_a31_254r_dknv,H. POLO LONG BEACH M/C P/CABALLERO DARK NAVY,Goods,Ropa / Hombres / Camisetas,34.70,0.00,True,True,True,True,Talla,XL,always
product_template_lbpc_a31_254r_dknv,H. POLO LONG BEACH M/C P/CABALLERO DARK NAVY,Goods,Ropa / Hombres / Camisetas,34.70,0.00,True,True,True,True,Color,Azul Marino,no_variant
product_template_set_mili_nara_bl,M. SET P/DAMA ARENA MILI NARA,Goods,Ropa / Mujeres,123.39,0.00,True,True,True,True,Talla,M,always
product_template_ve_destello,M. VESTIDO AZUL DESTELLO,Goods,Ropa / Mujeres / Vestidos,135.57,0.00,True,True,True,True,Talla,S,always
product_template_ve_destello,M. VESTIDO AZUL DESTELLO,Goods,Ropa / Mujeres / Vestidos,135.57,0.00,True,True,True,True,Color,Azul,no_variant
product_template_set_lucero_n,M. SET P/DAMA PISTACHIO LUCERO,Goods,Ropa / Mujeres,138.17,0.00,True,True,True,True,Talla,S,always
product_template_cv_u11_037_nv,Terno CV-U11-037-NV,Goods,Ropa / Hombres / Ternos,165.13,0.00,True,True,True,True,Talla,42,always
product_template_cv_u11_037_nv,Terno CV-U11-037-NV,Goods,Ropa / Hombres / Ternos,165.13,0.00,True,True,True,True,Color,Azul Marino,no_variant
product_template_cv_u11_016_bu,Terno CV-U11-016-BU,Goods,Ropa / Hombres / Ternos,165.13,0.00,True,True,True,True,Talla,36,always
product_template_cv_u11_016_bu,Terno CV-U11-016-BU,Goods,Ropa / Hombres / Ternos,165.13,0.00,True,True,True,True,Color,Azul Marino,no_variant
product_template_ern_sabat_1259_wm,BLUSA DE DAMA P/S BRUNO CASSINI WHITE T.S,Goods,Ropa / Mujeres / Blusas,42.52,0.00,True,True,True,True,Talla,S,always
product_template_ern_sabat_1259_wm,BLUSA DE DAMA P/S BRUNO CASSINI WHITE T.S,Goods,Ropa / Mujeres / Blusas,42.52,0.00,True,True,True,True,Color,Blanco,no_variant
product_template_ern_sabat_1259_wm,BLUSA DE DAMA P/S BRUNO CASSINI WHITE T.S,Goods,Ropa / Mujeres / Blusas,42.52,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_2279dw,VESTIDO CQ BY CQ T.S,Goods,Ropa / Mujeres / Vestidos,160.78,0.00,True,True,True,True,Talla,S,always
product_template_ve_heidy_consig,VESTIDO AZUL REY,Goods,Ropa / Mujeres / Vestidos,117.30,0.00,True,True,True,True,Talla,L,always
product_template_ve_heidy_consig,VESTIDO AZUL REY,Goods,Ropa / Mujeres / Vestidos,117.30,0.00,True,True,True,True,Color,Azul,no_variant
product_template_ve_antonia_consig,VESTIDO ESTAMPADO FUCSIA,Goods,Ropa / Mujeres / Vestidos,124.26,0.00,True,True,True,True,Talla,L,always
product_template_z_3125_pl,M. ZAPATO P/DAMA PLATA DFV,Goods,Ropa / Mujeres / Zapatos,114.70,0.00,True,True,True,True,Talla,36,always
product_template_z_3130_pl,M. ZAPATO P/DAMA PLATA DFV (z_3130_pl),Goods,Ropa / Mujeres / Zapatos,114.70,0.00,True,True,True,True,Talla,38,always
product_template_short_cairo,SHORT LINO P/DAMA BEIGE / LADRILLO /NEGRO /VERDE ESTAMP,Goods,Ropa / Mujeres / Pantalones,47.74,0.00,True,True,True,True,Talla,M,always
product_template_short_cairo,SHORT LINO P/DAMA BEIGE / LADRILLO /NEGRO /VERDE ESTAMP,Goods,Ropa / Mujeres / Pantalones,47.74,0.00,True,True,True,True,Color,Multicolor,no_variant
product_template_pt_tl_10_400b_azn,Pantalon PT-TL-10-400B-AZN,Goods,Ropa / Hombres / Pantalones,65.13,0.00,True,True,True,True,Talla,38,always
product_template_pt_tl_10_400b_azn,Pantalon PT-TL-10-400B-AZN,Goods,Ropa / Hombres / Pantalones,65.13,0.00,True,True,True,True,Marca,TED Lapidus,no_variant
product_template_pt_3803_50,Pantalon PT-3803/50,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,46,always
product_template_pt_3803_50,Pantalon PT-3803/50,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_lv_gb_g11_002,Leva LV-GB-G11-002,Goods,Ropa / Hombres / Levas,69.48,0.00,True,True,True,True,Talla,40,always
product_template_lv_gb_g11_002,Leva LV-GB-G11-002,Goods,Ropa / Hombres / Levas,69.48,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_lv_tl10_658a,Leva LV-TL10-658A,Goods,Ropa / Hombres / Levas,69.48,0.00,True,True,True,True,Talla,58,always
product_template_lv_tl10_658a,Leva LV-TL10-658A,Goods,Ropa / Hombres / Levas,69.48,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_lv_17001_9,Leva LV-17001-9,Goods,Ropa / Hombres / Levas,165.13,0.00,True,True,True,True,Talla,56,always
product_template_lv_17001_9,Leva LV-17001-9,Goods,Ropa / Hombres / Levas,165.13,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_1_18,H. CAMISA P/S BRUNO CASSINI PURPLE 32-33,Goods,Ropa / Hombres / Camisas,56.43,0.00,True,True,True,True,Talla,17,always
product_template_1_18,H. CAMISA P/S BRUNO CASSINI PURPLE 32-33,Goods,Ropa / Hombres / Camisas,56.43,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",always
product_template_1_18,H. CAMISA P/S BRUNO CASSINI PURPLE 32-33,Goods,Ropa / Hombres / Camisas,56.43,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_a151_82bg,H. CAMISA P/S BIG SIZE BRUNO CASSINI BLACK 34-35 (a151_82bg),Goods,Ropa / Hombres / Camisas,73.83,0.00,True,True,True,True,Talla,17.5,always
product_template_a151_82bg,H. CAMISA P/S BIG SIZE BRUNO CASSINI BLACK 34-35 (a151_82bg),Goods,Ropa / Hombres / Camisas,73.83,0.00,True,True,True,True,Color,Negro,no_variant
product_template_a151_82bg,H. CAMISA P/S BIG SIZE BRUNO CASSINI BLACK 34-35 (a151_82bg),Goods,Ropa / Hombres / Camisas,73.83,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",always
product_template_a151_82bg,H. CAMISA P/S BIG SIZE BRUNO CASSINI BLACK 34-35 (a151_82bg),Goods,Ropa / Hombres / Camisas,73.83,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_a151_82,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,Goods,Ropa / Hombres / Camisas,56.44,0.00,True,True,True,True,Talla,17.5,always
product_template_a151_82,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,Goods,Ropa / Hombres / Camisas,56.44,0.00,True,True,True,True,Color,Negro,no_variant
product_template_a151_82,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,Goods,Ropa / Hombres / Camisas,56.44,0.00,True,True,True,True,Manga de Camisa,S2 - 34/35,always
product_template_a151_82,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,Goods,Ropa / Hombres / Camisas,56.44,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_4s22009_1,H. CAMISA P/S BRUNO CASSINI WHITE 34-35 (4s22009_1),Goods,Ropa / Hombres / Camisas,56.44,0.00,True,True,True,True,Talla,17,always
product_template_4s22009_1,H. CAMISA P/S BRUNO CASSINI WHITE 34-35 (4s22009_1),Goods,Ropa / Hombres / Camisas,56.44,0.00,True,True,True,True,Color,Blanco,no_variant
product_template_4s22009_1,H. CAMISA P/S BRUNO CASSINI WHITE 34-35 (4s22009_1),Goods,Ropa / Hombres / Camisas,56.44,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",always
product_template_4s22009_1,H. CAMISA P/S BRUNO CASSINI WHITE 34-35 (4s22009_1),Goods,Ropa / Hombres / Camisas,56.44,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_ce_baj_15_3915,H. CAMISA P/S BIG SIZE BRUNO CASSINI SKY BLUE 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Talla,17.5,always
product_template_ce_baj_15_3915,H. CAMISA P/S BIG SIZE BRUNO CASSINI SKY BLUE 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Color,Azul,no_variant
product_template_ce_baj_15_3915,H. CAMISA P/S BIG SIZE BRUNO CASSINI SKY BLUE 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Manga de Camisa,S2 - 34/35,always
product_template_ce_baj_15_3915,H. CAMISA P/S BIG SIZE BRUNO CASSINI SKY BLUE 34-35,Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_tl_x25_502c_a,H. BERMUDA P/HOMBRE TED LAPIDUS KHAKI,Goods,Ropa / Hombres / Bermudas,34.70,0.00,True,True,True,True,Talla,XL,always
product_template_tl_x25_502c_a,H. BERMUDA P/HOMBRE TED LAPIDUS KHAKI,Goods,Ropa / Hombres / Bermudas,34.70,0.00,True,True,True,True,Marca,TED Lapidus,no_variant
product_template_tl_x25_502b_a,H. BERMUDA P/HOMBRE TED LAPIDUS NAVY,Goods,Ropa / Hombres / Bermudas,34.70,0.00,True,True,True,True,Talla,L,always
product_template_tl_x25_502b_a,H. BERMUDA P/HOMBRE TED LAPIDUS NAVY,Goods,Ropa / Hombres / Bermudas,34.70,0.00,True,True,True,True,Color,Azul Marino,no_variant
product_template_tl_x25_502b_a,H. BERMUDA P/HOMBRE TED LAPIDUS NAVY,Goods,Ropa / Hombres / Bermudas,34.70,0.00,True,True,True,True,Marca,TED Lapidus,no_variant
product_template_lbpc_a03_217s_rs,H. CAMISA M/C LONG BEACH ROSE,Goods,Ropa / Hombres / Camisas,41.65,0.00,True,True,True,True,Talla,S,always
product_template_pt_tl_10_656c,Pantalon PT-TL-10-656C,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Talla,50,always
product_template_pt_tl_10_656c,Pantalon PT-TL-10-656C,Goods,Ropa / Hombres / Pantalones,47.74,0.00,True,True,True,True,Marca,TED Lapidus,no_variant
product_template_t1005b_fuc_sep,M. CAMISA P/DAMA FUCHSIA,Goods,Ropa / Mujeres / Blusas,43.39,0.00,True,True,True,True,Talla,L,always
product_template_t1653,BLUSA TWIST FRONT SATIN ROJO,Goods,Ropa / Mujeres / Blusas,55.57,0.00,True,True,True,True,Talla,"L,M,S",always
product_template_t1653,BLUSA TWIST FRONT SATIN ROJO,Goods,Ropa / Mujeres / Blusas,55.57,0.00,True,True,True,True,Color,Rojo,no_variant
product_template_t1532,TOP-BLACK P/DAMAS,Goods,Ropa / Mujeres / Tops,49.02,0.00,True,True,True,True,Talla,"L,M,S",always
product_template_t1532,TOP-BLACK P/DAMAS,Goods,Ropa / Mujeres / Tops,49.02,0.00,True,True,True,True,Color,Negro,no_variant
product_template_pt_9a700112_3,Pantalon PT-9A700112-3,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Talla,40,always
product_template_pt_9a700112_3,Pantalon PT-9A700112-3,Goods,Ropa / Hombres / Pantalones,56.43,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_mf8997_11,Corbata MF8997/11,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,Color,Azul,no_variant
product_template_mf8997_11,Corbata MF8997/11,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,Ancho Corbata,7.5 cm,always
product_template_mf8997_11,Corbata MF8997/11,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_bw4624_64,Corbata BW4624/64,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,Color,Negro,no_variant
product_template_bw4624_64,Corbata BW4624/64,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,Ancho Corbata,7 cm,always
product_template_bw4624_64,Corbata BW4624/64,Goods,Ropa / Hombres / Corbatas,21.65,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_set_charlotte,"SET CHARLOTTE, VERDE T.S",Goods,Sin Categoria,108.61,0.00,True,True,True,True,Talla,S,always
product_template_set_charlotte,"SET CHARLOTTE, VERDE T.S",Goods,Sin Categoria,108.61,0.00,True,True,True,True,Color,Verde,no_variant
product_template_ve_yesica_wh,M. VESTIDO P/DAMA YESICA BLANCO,Goods,Ropa / Mujeres / Vestidos,111.52,0.00,True,True,True,True,Talla,L,always
product_template_ve_yesica_wh,M. VESTIDO P/DAMA YESICA BLANCO,Goods,Ropa / Mujeres / Vestidos,111.52,0.00,True,True,True,True,Color,Blanco,no_variant
product_template_ve_madison_ve,M. VESTIDO P/DAMA MADISON VERDE,Goods,Ropa / Mujeres / Vestidos,98.13,0.00,True,True,True,True,Talla,S,always
product_template_ve_madison_ve,M. VESTIDO P/DAMA MADISON VERDE,Goods,Ropa / Mujeres / Vestidos,98.13,0.00,True,True,True,True,Color,Verde,no_variant
product_template_ve_isa_rj,M. VESTIDO P/DAMA ISA ROJO AZUL,Goods,Ropa / Mujeres / Vestidos,88.30,0.00,True,True,True,True,Talla,M,always
product_template_ve_isa_rj,M. VESTIDO P/DAMA ISA ROJO AZUL,Goods,Ropa / Mujeres / Vestidos,88.30,0.00,True,True,True,True,Color,Multicolor,no_variant
product_template_ve_yesica_na,M. VESTIDO YESICA P/DAMA NARANJA,Goods,Ropa / Mujeres / Vestidos,111.52,0.00,True,True,True,True,Talla,M,always
product_template_bl_dafne_na_ca,BLUSA DAFNE P/DAMA NARANJA CAFE,Goods,Ropa / Mujeres / Blusas,55.57,0.00,True,True,True,True,Talla,S,always
product_template_z5911_oro,Corbata Z5911-ORO,Goods,Ropa / Mujeres / Zapatos,95.57,0.00,True,True,True,True,Ancho Corbata,"6 cm,7 cm",always
product_template_z5911_oro,Corbata Z5911-ORO,Goods,Ropa / Mujeres / Zapatos,95.57,0.00,True,True,True,True,Talla,8,always
product_template_z_ch161_davi,Corbata Z-CH161-DAVI,Goods,Ropa / Mujeres / Zapatos,128.61,0.00,True,True,True,True,Ancho Corbata,"6 cm,7 cm",always
product_template_z_ch161_davi,Corbata Z-CH161-DAVI,Goods,Ropa / Mujeres / Zapatos,128.61,0.00,True,True,True,True,Talla,8,always
product_template_z2625_negro,ZAPATO NEGRO,Goods,Ropa / Mujeres / Zapatos,76.43,0.00,True,True,True,True,Talla,8,always
product_template_z2625_negro,ZAPATO NEGRO,Goods,Ropa / Mujeres / Zapatos,76.43,0.00,True,True,True,True,Color,Negro,no_variant
product_template_z2625_negro,ZAPATO NEGRO,Goods,Ropa / Mujeres / Zapatos,76.43,0.00,True,True,True,True,Ancho Corbata,"6 cm,7 cm",always
product_template_z923_negro,ZAPATO NEGRO (z923_negro),Goods,Ropa / Mujeres / Zapatos,123.13,0.00,True,True,True,True,Talla,8,always
product_template_z923_negro,ZAPATO NEGRO (z923_negro),Goods,Ropa / Mujeres / Zapatos,123.13,0.00,True,True,True,True,Color,Negro,no_variant
product_template_z923_negro,ZAPATO NEGRO (z923_negro),Goods,Ropa / Mujeres / Zapatos,123.13,0.00,True,True,True,True,Ancho Corbata,"6 cm,7 cm",always
product_template_z723_plata,ZAPATO PLATA,Goods,Ropa / Mujeres / Zapatos,119.91,0.00,True,True,True,True,Talla,8,always
product_template_z723_plata,ZAPATO PLATA,Goods,Ropa / Mujeres / Zapatos,119.91,0.00,True,True,True,True,Ancho Corbata,"6 cm,7 cm",always
product_template_lv_12342_1,Leva LV-12342-1,Goods,Ropa / Hombres / Levas,69.48,0.00,True,True,True,True,Talla,50,always
product_template_lv_12342_1,Leva LV-12342-1,Goods,Ropa / Hombres / Levas,69.48,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_442199090_37,H. HORMA P/ZAPATOS BRUNO CASSINI TL 37-38,Goods,Ropa / Hombres / Zapatos,30.35,0.00,True,True,True,True,Talla,38,always
product_template_442199090_37,H. HORMA P/ZAPATOS BRUNO CASSINI TL 37-38,Goods,Ropa / Hombres / Zapatos,30.35,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_442199090_39,H. HORMA P/ZAPATOS BRUNO CASSINI TL 39-40,Goods,Ropa / Hombres / Zapatos,30.35,0.00,True,True,True,True,Talla,40,always
product_template_442199090_39,H. HORMA P/ZAPATOS BRUNO CASSINI TL 39-40,Goods,Ropa / Hombres / Zapatos,30.35,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_442199090_41,H. HORMA P/ZAPATOS BRUNO CASSINI TL 41-42,Goods,Ropa / Hombres / Zapatos,30.35,0.00,True,True,True,True,Talla,42,always
product_template_442199090_41,H. HORMA P/ZAPATOS BRUNO CASSINI TL 41-42,Goods,Ropa / Hombres / Zapatos,30.35,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_442199090_43,H. HORMA P/ZAPATOS BRUNO CASSINI TL 43-44,Goods,Ropa / Hombres / Zapatos,30.35,0.00,True,True,True,True,Talla,44,always
product_template_442199090_43,H. HORMA P/ZAPATOS BRUNO CASSINI TL 43-44,Goods,Ropa / Hombres / Zapatos,30.35,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_12001dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35 (12001dc),Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Talla,16.5,always
product_template_12001dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35 (12001dc),Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Color,Blanco,no_variant
product_template_12001dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35 (12001dc),Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",always
product_template_12001dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35 (12001dc),Goods,Ropa / Hombres / Camisas,65.13,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_8831,Camisa 8831,Goods,Ropa / Hombres / Camisas,43.39,0.00,True,True,True,True,Talla,16.5,always
product_template_8831,Camisa 8831,Goods,Ropa / Hombres / Camisas,43.39,0.00,True,True,True,True,Color,Azul,no_variant
product_template_8831,Camisa 8831,Goods,Ropa / Hombres / Camisas,43.39,0.00,True,True,True,True,Manga de Camisa,"S1 - 32/33,S2 - 34/35",always
product_template_8831,Camisa 8831,Goods,Ropa / Hombres / Camisas,43.39,0.00,True,True,True,True,Marca,Bruno Cassini,no_variant
product_template_k818_3,H. CAMISA P/S BRUNO CASSINI BLUE POINT 34-35,Goods,Ropa / Hombres / Camisas,43.39,0.00,True,True,True,True,Talla,16.5,always
product_template_k818_3,H. CAMISA P/S BRUNO CASSINI BLUE POINT 34-35,Goods,Ropa / Hombres / Camisas,43.39,0.00,True,True,True,True,Color,Azul,no_variant
