Product Template External ID,Product Template Name,Internal Reference,Barcode,Talla,Color,Manga de Camisa,Ancho Corbata,Marca,Sales Price,Cost,Product Category
product_template_tl_u23_102a_a_sa,Terno TL-U23-102A.A-SA,TL-U23-102A.A-SA/30,TL-U23-102A.A-SA/O30,30,,,,TED Lapidus,43.39,0.00,Ropa / Hombres / Pantalones
product_template_tl_t25_501e_a_lt,Terno TL-T25-501E.A-LT,TL-T25-501E.A-LT/40,TL-T25-501E.A-LT/O40,40,Azul,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501e_a_lt,Terno TL-T25-501E.A-LT,TL-T25-501E.A-LT/38,TL-T25-501E.A-LT/O38,38,Azul,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501e_a_lt,Terno TL-T25-501E.A-LT,TL-T25-501E.A-LT/36,TL-T25-501E.A-LT/O36,36,Azul,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501e_a_lt,Terno TL-T25-501E.A-LT,TL-T25-501E.A-LT/34,TL-T25-501E.A-LT/O34,34,Azul,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501e_a_lt,Terno TL-T25-501E.A-LT,TL-T25-501E.A-LT/32,TL-T25-501E.A-LT/O32,32,Azul,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501e_a_lt,Terno TL-T25-501E.A-LT,TL-T25-501E.A-LT/30,TL-T25-501E.A-LT/O30,30,Azul,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501c_a_na,Terno TL-T25-501C.A-NA,TL-T25-501C.A-NA/40,TL-T25-501C.A-NA/O40,40,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501c_a_na,Terno TL-T25-501C.A-NA,TL-T25-501C.A-NA/38,TL-T25-501C.A-NA/O38,38,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501c_a_na,Terno TL-T25-501C.A-NA,TL-T25-501C.A-NA/36,TL-T25-501C.A-NA/O36,36,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501c_a_na,Terno TL-T25-501C.A-NA,TL-T25-501C.A-NA/34,TL-T25-501C.A-NA/O34,34,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501c_a_na,Terno TL-T25-501C.A-NA,TL-T25-501C.A-NA/32,TL-T25-501C.A-NA/O32,32,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501c_a_na,Terno TL-T25-501C.A-NA,TL-T25-501C.A-NA/30,TL-T25-501C.A-NA/O30,30,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507c_a_wh,Terno TL-T25-507C.A-WH,TL-T25-507C.A-WH/40,TL-T25-507C.A-WH/O40,40,Blanco,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507c_a_wh,Terno TL-T25-507C.A-WH,TL-T25-507C.A-WH/38,TL-T25-507C.A-WH/O38,38,Blanco,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507c_a_wh,Terno TL-T25-507C.A-WH,TL-T25-507C.A-WH/36,TL-T25-507C.A-WH/O36,36,Blanco,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507c_a_wh,Terno TL-T25-507C.A-WH,TL-T25-507C.A-WH/34,TL-T25-507C.A-WH/O34,34,Blanco,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507c_a_wh,Terno TL-T25-507C.A-WH,TL-T25-507C.A-WH/32,TL-T25-507C.A-WH/O32,32,Blanco,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507c_a_wh,Terno TL-T25-507C.A-WH,TL-T25-507C.A-WH/30,TL-T25-507C.A-WH/O30,30,Blanco,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501a_a_sa,Terno TL-T25-501A.A-SA,TL-T25-501A.A-SA/30,TL-T25-501A.A-SA/O30,30,,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501a_a_sa,Terno TL-T25-501A.A-SA,TL-T25-501A.A-SA/32,TL-T25-501A.A-SA/O32,32,,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501a_a_sa,Terno TL-T25-501A.A-SA,TL-T25-501A.A-SA/34,TL-T25-501A.A-SA/O34,34,,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501a_a_sa,Terno TL-T25-501A.A-SA,TL-T25-501A.A-SA/36,TL-T25-501A.A-SA/O36,36,,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501a_a_sa,Terno TL-T25-501A.A-SA,TL-T25-501A.A-SA/38,TL-T25-501A.A-SA/O38,38,,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_501a_a_sa,Terno TL-T25-501A.A-SA,TL-T25-501A.A-SA/40,TL-T25-501A.A-SA/O40,40,,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507b_a_na,Terno TL-T25-507B.A-NA,TL-T25-507B.A-NA/30,TL-T25-507B.A-NA/O30,30,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507b_a_na,Terno TL-T25-507B.A-NA,TL-T25-507B.A-NA/32,TL-T25-507B.A-NA/O32,32,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507b_a_na,Terno TL-T25-507B.A-NA,TL-T25-507B.A-NA/34,TL-T25-507B.A-NA/O34,34,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507b_a_na,Terno TL-T25-507B.A-NA,TL-T25-507B.A-NA/36,TL-T25-507B.A-NA/O36,36,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507b_a_na,Terno TL-T25-507B.A-NA,TL-T25-507B.A-NA/38,TL-T25-507B.A-NA/O38,38,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t25_507b_a_na,Terno TL-T25-507B.A-NA,TL-T25-507B.A-NA/40,TL-T25-507B.A-NA/O40,40,Azul Marino,,,TED Lapidus,34.70,0.00,Ropa / Hombres / Bermudas
product_template_tl_t30_206a_a_lt,H. POLO P/CABALLERO TED LAPIDUS LT. BLUE,TL-T30-206A.A-LT/S,TL-T30-206A.A-LT/OS,S,Azul,,,TED Lapidus,21.65,0.00,Ropa / Hombres / Camisetas
product_template_tl_t30_206a_a_lt,H. POLO P/CABALLERO TED LAPIDUS LT. BLUE,TL-T30-206A.A-LT/M,TL-T30-206A.A-LT/OM,M,Azul,,,TED Lapidus,21.65,0.00,Ropa / Hombres / Camisetas
product_template_tl_t30_206a_a_lt,H. POLO P/CABALLERO TED LAPIDUS LT. BLUE,TL-T30-206A.A-LT/L,TL-T30-206A.A-LT/OL,L,Azul,,,TED Lapidus,21.65,0.00,Ropa / Hombres / Camisetas
product_template_tl_t30_206a_a_lt,H. POLO P/CABALLERO TED LAPIDUS LT. BLUE,TL-T30-206A.A-LT/XL,TL-T30-206A.A-LT/OXL,XL,Azul,,,TED Lapidus,21.65,0.00,Ropa / Hombres / Camisetas
product_template_tl_t30_208b_a_na,H. POLO P/CABALLERO TED LAPIDUS NAVY,TL-T30-208B.A-NA/S,TL-T30-208B.A-NA/OS,S,Azul Marino,,,TED Lapidus,21.65,0.00,Ropa / Hombres / Camisetas
product_template_tl_t30_208b_a_na,H. POLO P/CABALLERO TED LAPIDUS NAVY,TL-T30-208B.A-NA/M,TL-T30-208B.A-NA/OM,M,Azul Marino,,,TED Lapidus,21.65,0.00,Ropa / Hombres / Camisetas
product_template_tl_t30_208b_a_na,H. POLO P/CABALLERO TED LAPIDUS NAVY,TL-T30-208B.A-NA/L,TL-T30-208B.A-NA/OL,L,Azul Marino,,,TED Lapidus,21.65,0.00,Ropa / Hombres / Camisetas
product_template_tl_t30_208b_a_na,H. POLO P/CABALLERO TED LAPIDUS NAVY,TL-T30-208B.A-NA/XL,TL-T30-208B.A-NA/OXL,XL,Azul Marino,,,TED Lapidus,21.65,0.00,Ropa / Hombres / Camisetas
product_template_tl_u03_226a_a_wh,H. CAMISA P/CABALLERO M/L TED LAPIDUS NAVY,TL-U03-226A.A-WH/S,TL-U03-226A.A-WH/OS,S,Azul Marino,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_418c_a_bk,H. CAMISA P/CABALLERO M/L TED LAPIDUS BLACK,TL-U03-418C.A-BK/XL,TL-U03-418C.A-BK/OXL,XL,Negro,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_418c_a_bk,H. CAMISA P/CABALLERO M/L TED LAPIDUS BLACK,TL-U03-418C.A-BK/L,TL-U03-418C.A-BK/OL,L,Negro,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_418c_a_bk,H. CAMISA P/CABALLERO M/L TED LAPIDUS BLACK,TL-U03-418C.A-BK/M,TL-U03-418C.A-BK/OM,M,Negro,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_418c_a_bk,H. CAMISA P/CABALLERO M/L TED LAPIDUS BLACK,TL-U03-418C.A-BK/S,TL-U03-418C.A-BK/OS,S,Negro,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_418a_a_wh,H. CAMISA P/CABALLERO M/L TED LAPIDUS WHITE,TL-U03-418A.A-WH/XL,TL-U03-418A.A-WH/OXL,XL,Blanco,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_418a_a_wh,H. CAMISA P/CABALLERO M/L TED LAPIDUS WHITE,TL-U03-418A.A-WH/L,TL-U03-418A.A-WH/OL,L,Blanco,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_418a_a_wh,H. CAMISA P/CABALLERO M/L TED LAPIDUS WHITE,TL-U03-418A.A-WH/M,TL-U03-418A.A-WH/OM,M,Blanco,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_418a_a_wh,H. CAMISA P/CABALLERO M/L TED LAPIDUS WHITE,TL-U03-418A.A-WH/S,TL-U03-418A.A-WH/OS,S,Blanco,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_226a_a_wh,H. CAMISA P/CABALLERO M/L TED LAPIDUS WHITE,TL-U03-226A.A-WH/XL,TL-U03-226A.A-WH/OXL,XL,Blanco,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_226a_a_wh,H. CAMISA P/CABALLERO M/L TED LAPIDUS WHITE,TL-U03-226A.A-WH/L,TL-U03-226A.A-WH/OL,L,Blanco,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u03_226a_a_wh,H. CAMISA P/CABALLERO M/L TED LAPIDUS WHITE,TL-U03-226A.A-WH/M,TL-U03-226A.A-WH/OM,M,Blanco,,,TED Lapidus,39.91,0.00,Ropa / Hombres / Camisas
product_template_tl_u04_202_a_bu,H. CAMISA P/CABALLERO M/C TED LAPIDUS BLUE,TL-U04-202.A-BU/XL,TL-U04-202.A-BU/OXL,XL,Azul,,,TED Lapidus,37.30,0.00,Ropa / Hombres / Camisas
product_template_tl_u04_202_a_bu,H. CAMISA P/CABALLERO M/C TED LAPIDUS BLUE,TL-U04-202.A-BU/L,TL-U04-202.A-BU/OL,L,Azul,,,TED Lapidus,37.30,0.00,Ropa / Hombres / Camisas
product_template_tl_u04_202_a_bu,H. CAMISA P/CABALLERO M/C TED LAPIDUS BLUE,TL-U04-202.A-BU/M,TL-U04-202.A-BU/OM,M,Azul,,,TED Lapidus,37.30,0.00,Ropa / Hombres / Camisas
product_template_tl_u04_202_a_bu,H. CAMISA P/CABALLERO M/C TED LAPIDUS BLUE,TL-U04-202.A-BU/S,TL-U04-202.A-BU/OS,S,Azul,,,TED Lapidus,37.30,0.00,Ropa / Hombres / Camisas
product_template_tl_t04_201a_a_rd,H. CAMISA P/CABALLERO M/C TED LAPIDUS RED,TL-T04-201A.A-RD/XL,TL-T04-201A.A-RD/OXL,XL,Rojo,,,TED Lapidus,37.30,0.00,Ropa / Hombres / Camisas
product_template_tl_t04_201a_a_rd,H. CAMISA P/CABALLERO M/C TED LAPIDUS RED,TL-T04-201A.A-RD/L,TL-T04-201A.A-RD/OL,L,Rojo,,,TED Lapidus,37.30,0.00,Ropa / Hombres / Camisas
product_template_tl_t04_201a_a_rd,H. CAMISA P/CABALLERO M/C TED LAPIDUS RED,TL-T04-201A.A-RD/M,TL-T04-201A.A-RD/OM,M,Rojo,,,TED Lapidus,37.30,0.00,Ropa / Hombres / Camisas
product_template_tl_t04_201a_a_rd,H. CAMISA P/CABALLERO M/C TED LAPIDUS RED,TL-T04-201A.A-RD/S,TL-T04-201A.A-RD/OS,S,Rojo,,,TED Lapidus,37.30,0.00,Ropa / Hombres / Camisas
product_template_bfl_30_702b_wh,H. CAMISETA P/CABALLERO BFL WHITE,BFL-30-702B-WH/S,BFL-30-702B-WH/OS,S,Blanco,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_wh,H. CAMISETA P/CABALLERO BFL WHITE,BFL-30-702B-WH/M,BFL-30-702B-WH/OM,M,Blanco,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_wh,H. CAMISETA P/CABALLERO BFL WHITE,BFL-30-702B-WH/L,BFL-30-702B-WH/OL,L,Blanco,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_wh,H. CAMISETA P/CABALLERO BFL WHITE,BFL-30-702B-WH/XL,BFL-30-702B-WH/OXL,XL,Blanco,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_bk,H. CAMISETA P/CABALLERO BFL BLACK,BFL-30-702B-BK/S,BFL-30-702B-BK/OS,S,Negro,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_bk,H. CAMISETA P/CABALLERO BFL BLACK,BFL-30-702B-BK/M,BFL-30-702B-BK/OM,M,Negro,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_bk,H. CAMISETA P/CABALLERO BFL BLACK,BFL-30-702B-BK/L,BFL-30-702B-BK/OL,L,Negro,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_bk,H. CAMISETA P/CABALLERO BFL BLACK,BFL-30-702B-BK/XL,BFL-30-702B-BK/OXL,XL,Negro,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_co,H. CAMISETA P/CABALLERO BFL COLONY,BFL-30-702B-CO/S,BFL-30-702B-CO/OS,S,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_co,H. CAMISETA P/CABALLERO BFL COLONY,BFL-30-702B-CO/M,BFL-30-702B-CO/OM,M,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_co,H. CAMISETA P/CABALLERO BFL COLONY,BFL-30-702B-CO/L,BFL-30-702B-CO/OL,L,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_co,H. CAMISETA P/CABALLERO BFL COLONY,BFL-30-702B-CO/XL,BFL-30-702B-CO/OXL,XL,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_bu,H. CAMISETA P/CABALLERO BFL BURGUNDY,BFL-30-702B-BU/S,BFL-30-702B-BU/OS,S,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_bu,H. CAMISETA P/CABALLERO BFL BURGUNDY,BFL-30-702B-BU/M,BFL-30-702B-BU/OM,M,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_bu,H. CAMISETA P/CABALLERO BFL BURGUNDY,BFL-30-702B-BU/L,BFL-30-702B-BU/OL,L,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_bu,H. CAMISETA P/CABALLERO BFL BURGUNDY,BFL-30-702B-BU/XL,BFL-30-702B-BU/OXL,XL,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_mu,H. CAMISETA P/CABALLERO BFL MUSTARD,BFL-30-702B-MU/S,BFL-30-702B-MU/OS,S,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_mu,H. CAMISETA P/CABALLERO BFL MUSTARD,BFL-30-702B-MU/M,BFL-30-702B-MU/OM,M,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_mu,H. CAMISETA P/CABALLERO BFL MUSTARD,BFL-30-702B-MU/L,BFL-30-702B-MU/OL,L,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702b_mu,H. CAMISETA P/CABALLERO BFL MUSTARD,BFL-30-702B-MU/XL,BFL-30-702B-MU/OXL,XL,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_wh,H. CAMISETA P/CABALLERO BFL WHITE,BFL-30-702-WH/S,BFL-30-702-WH/OS,S,Blanco,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_wh,H. CAMISETA P/CABALLERO BFL WHITE,BFL-30-702-WH/M,BFL-30-702-WH/OM,M,Blanco,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_wh,H. CAMISETA P/CABALLERO BFL WHITE,BFL-30-702-WH/L,BFL-30-702-WH/OL,L,Blanco,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_wh,H. CAMISETA P/CABALLERO BFL WHITE,BFL-30-702-WH/XL,BFL-30-702-WH/OXL,XL,Blanco,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_bk,H. CAMISETA P/CABALLERO BFL BLACK,BFL-30-702-BK/S,BFL-30-702-BK/OS,S,Negro,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_bk,H. CAMISETA P/CABALLERO BFL BLACK,BFL-30-702-BK/M,BFL-30-702-BK/OM,M,Negro,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_bk,H. CAMISETA P/CABALLERO BFL BLACK,BFL-30-702-BK/L,BFL-30-702-BK/OL,L,Negro,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_bk,H. CAMISETA P/CABALLERO BFL BLACK,BFL-30-702-BK/XL,BFL-30-702-BK/OXL,XL,Negro,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_nv,H. CAMISETA P/CABALLERO BFL NAVY,BFL-30-702-NV/S,BFL-30-702-NV/OS,S,Azul Marino,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_nv,H. CAMISETA P/CABALLERO BFL NAVY,BFL-30-702-NV/M,BFL-30-702-NV/OM,M,Azul Marino,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_nv,H. CAMISETA P/CABALLERO BFL NAVY,BFL-30-702-NV/L,BFL-30-702-NV/OL,L,Azul Marino,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_nv,H. CAMISETA P/CABALLERO BFL NAVY,BFL-30-702-NV/XL,BFL-30-702-NV/OXL,XL,Azul Marino,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_rd,H. CAMISETA P/CABALLERO BFL RED,BFL-30-702-RD/S,BFL-30-702-RD/OS,S,Rojo,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_rd,H. CAMISETA P/CABALLERO BFL RED,BFL-30-702-RD/M,BFL-30-702-RD/OM,M,Rojo,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_rd,H. CAMISETA P/CABALLERO BFL RED,BFL-30-702-RD/L,BFL-30-702-RD/OL,L,Rojo,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_rd,H. CAMISETA P/CABALLERO BFL RED,BFL-30-702-RD/XL,BFL-30-702-RD/OXL,XL,Rojo,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_ry,H. CAMISETA P/CABALLERO BFL ROYAL,BFL-30-702-RY/S,BFL-30-702-RY/OS,S,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_ry,H. CAMISETA P/CABALLERO BFL ROYAL,BFL-30-702-RY/M,BFL-30-702-RY/OM,M,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_ry,H. CAMISETA P/CABALLERO BFL ROYAL,BFL-30-702-RY/L,BFL-30-702-RY/OL,L,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_30_702_ry,H. CAMISETA P/CABALLERO BFL ROYAL,BFL-30-702-RY/XL,BFL-30-702-RY/OXL,XL,,,,BFL,30.35,0.00,Ropa / Hombres / Camisetas
product_template_bfl_h40_205_b_md,Terno BFL-H40-205.B-MD,BFL-H40-205.B-MD/40,BFL-H40-205.B-MD/O40,40,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_205_b_md,Terno BFL-H40-205.B-MD,BFL-H40-205.B-MD/38,BFL-H40-205.B-MD/O38,38,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_205_b_md,Terno BFL-H40-205.B-MD,BFL-H40-205.B-MD/36,BFL-H40-205.B-MD/O36,36,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_205_b_md,Terno BFL-H40-205.B-MD,BFL-H40-205.B-MD/34,BFL-H40-205.B-MD/O34,34,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_205_b_md,Terno BFL-H40-205.B-MD,BFL-H40-205.B-MD/32,BFL-H40-205.B-MD/O32,32,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_205_b_md,Terno BFL-H40-205.B-MD,BFL-H40-205.B-MD/30,BFL-H40-205.B-MD/O30,30,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_204_a_dk,Terno BFL-H40-204.A-DK,BFL-H40-204.A-DK/30,BFL-H40-204.A-DK/O30,30,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_204_a_dk,Terno BFL-H40-204.A-DK,BFL-H40-204.A-DK/32,BFL-H40-204.A-DK/O32,32,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_204_a_dk,Terno BFL-H40-204.A-DK,BFL-H40-204.A-DK/34,BFL-H40-204.A-DK/O34,34,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_204_a_dk,Terno BFL-H40-204.A-DK,BFL-H40-204.A-DK/36,BFL-H40-204.A-DK/O36,36,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_204_a_dk,Terno BFL-H40-204.A-DK,BFL-H40-204.A-DK/38,BFL-H40-204.A-DK/O38,38,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_204_a_dk,Terno BFL-H40-204.A-DK,BFL-H40-204.A-DK/40,BFL-H40-204.A-DK/O40,40,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_106_b_dk,Terno BFL-H40-106.B-DK,BFL-H40-106.B-DK/30,BFL-H40-106.B-DK/O30,30,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_106_b_dk,Terno BFL-H40-106.B-DK,BFL-H40-106.B-DK/32,BFL-H40-106.B-DK/O32,32,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_106_b_dk,Terno BFL-H40-106.B-DK,BFL-H40-106.B-DK/34,BFL-H40-106.B-DK/O34,34,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_106_b_dk,Terno BFL-H40-106.B-DK,BFL-H40-106.B-DK/36,BFL-H40-106.B-DK/O36,36,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_106_b_dk,Terno BFL-H40-106.B-DK,BFL-H40-106.B-DK/38,BFL-H40-106.B-DK/O38,38,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_bfl_h40_106_b_dk,Terno BFL-H40-106.B-DK,BFL-H40-106.B-DK/40,BFL-H40-106.B-DK/O40,40,Azul,,,BFL,39.04,0.00,Ropa / Hombres / Jeans
product_template_dk2011_22,Leva DK2011-22,DK2011-22/60,DK2011222022660,60,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_22,Leva DK2011-22,DK2011-22/58,DK2011222022658,58,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_22,Leva DK2011-22,DK2011-22/56,DK2011222022656,56,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_22,Leva DK2011-22,DK2011-22/54,DK2011222022654,54,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_22,Leva DK2011-22,DK2011-22/52,DK2011222022652,52,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_22,Leva DK2011-22,DK2011-22/50,DK2011222022650,50,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_22,Leva DK2011-22,DK2011-22/48,DK2011222022648,48,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_22,Leva DK2011-22,DK2011-22/46,DK2011222022646,46,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_8,Leva DK2011-8,DK2011-8/60,DK201182022660,60,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_8,Leva DK2011-8,DK2011-8/46,DK201182022646,46,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_8,Leva DK2011-8,DK2011-8/48,DK201182022648,48,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_8,Leva DK2011-8,DK2011-8/50,DK201182022650,50,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_8,Leva DK2011-8,DK2011-8/52,DK201182022652,52,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_8,Leva DK2011-8,DK2011-8/54,DK201182022654,54,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
product_template_dk2011_8,Leva DK2011-8,DK2011-8/56,DK201182022656,56,,,,Bruno Cassini,165.13,0.00,Ropa / Hombres / Levas
