"id","id","product_tmpl_id/id","product_tmpl_id/name","product_template_variant_value_ids"
"__export__.product_product_95687_72aeee7b","__export__.product_product_95687_72aeee7b","__import__.product_template_5cfw8711_499","CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS","Talla: S"
"__export__.product_product_95688_14e3865c","__export__.product_product_95688_14e3865c","__import__.product_template_5cfw8711_499","CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS","Talla: M"
"__export__.product_product_95689_8b6d4944","__export__.product_product_95689_8b6d4944","__import__.product_template_5cfw8711_499","CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS","Talla: L"
"__export__.product_product_95690_333ab74c","__export__.product_product_95690_333ab74c","__import__.product_template_5cfw8711_499","CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS","Talla: XL"
"__export__.product_product_95683_17213670","__export__.product_product_95683_17213670","__import__.product_template_5cfw8713_126","CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS","Talla: S"
"__export__.product_product_95684_6cf0eeaf","__export__.product_product_95684_6cf0eeaf","__import__.product_template_5cfw8713_126","CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS","Talla: M"
"__export__.product_product_95685_7e497f9d","__export__.product_product_95685_7e497f9d","__import__.product_template_5cfw8713_126","CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS","Talla: L"
"__export__.product_product_95686_65fdc99d","__export__.product_product_95686_65fdc99d","__import__.product_template_5cfw8713_126","CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS","Talla: XL"
"__export__.product_product_86478_622135a9","__export__.product_product_86478_622135a9","__import__.product_template_cuwsp501_485s","CAMISA P/H M/C AQCUA CUBAVERA","Talla: S"
"__export__.product_product_86479_3318650f","__export__.product_product_86479_3318650f","__import__.product_template_cuwsp501_485s","CAMISA P/H M/C AQCUA CUBAVERA","Talla: M"
"__export__.product_product_86480_a02ffd7a","__export__.product_product_86480_a02ffd7a","__import__.product_template_cuwsp501_485s","CAMISA P/H M/C AQCUA CUBAVERA","Talla: L"
"__export__.product_product_86481_7e37ee2d","__export__.product_product_86481_7e37ee2d","__import__.product_template_cuwsp501_485s","CAMISA P/H M/C AQCUA CUBAVERA","Talla: XL"
"__export__.product_product_86490_6ddf042b","__export__.product_product_86490_6ddf042b","__import__.product_template_cuwf2109_118","CAMISA P/H M/C BRIGHT WHITE CUBAVERA","Talla: S"
"__export__.product_product_86491_2c0dd5ae","__export__.product_product_86491_2c0dd5ae","__import__.product_template_cuwf2109_118","CAMISA P/H M/C BRIGHT WHITE CUBAVERA","Talla: M"
"__export__.product_product_86492_aa1623bb","__export__.product_product_86492_aa1623bb","__import__.product_template_cuwf2109_118","CAMISA P/H M/C BRIGHT WHITE CUBAVERA","Talla: L"
"__export__.product_product_86493_53c5f332","__export__.product_product_86493_53c5f332","__import__.product_template_cuwf2109_118","CAMISA P/H M/C BRIGHT WHITE CUBAVERA","Talla: XL"
"__export__.product_product_86494_c2a0727b","__export__.product_product_86494_c2a0727b","__import__.product_template_cuwf2109_118","CAMISA P/H M/C BRIGHT WHITE CUBAVERA","Talla: XXL"
"__export__.product_product_86393_5f2c8f0e","__export__.product_product_86393_5f2c8f0e","__import__.product_template_cuwfd040_112","CAMISA P/H M/C BRILLIANT WHITE CUBAVERA","Talla: S"
"__export__.product_product_86394_648e297e","__export__.product_product_86394_648e297e","__import__.product_template_cuwfd040_112","CAMISA P/H M/C BRILLIANT WHITE CUBAVERA","Talla: M"
"__export__.product_product_86395_5cdf95b3","__export__.product_product_86395_5cdf95b3","__import__.product_template_cuwfd040_112","CAMISA P/H M/C BRILLIANT WHITE CUBAVERA","Talla: L"
"__export__.product_product_86396_208730f7","__export__.product_product_86396_208730f7","__import__.product_template_cuwfd040_112","CAMISA P/H M/C BRILLIANT WHITE CUBAVERA","Talla: XL"
"__export__.product_product_86482_ad25268b","__export__.product_product_86482_ad25268b","__import__.product_template_cuwfd040_457","CAMISA P/H M/C CLEAR SKY CUBAVERA","Talla: S"
"__export__.product_product_86483_fc93bfda","__export__.product_product_86483_fc93bfda","__import__.product_template_cuwfd040_457","CAMISA P/H M/C CLEAR SKY CUBAVERA","Talla: M"
"__export__.product_product_86484_3a6a368c","__export__.product_product_86484_3a6a368c","__import__.product_template_cuwfd040_457","CAMISA P/H M/C CLEAR SKY CUBAVERA","Talla: L"
"__export__.product_product_86485_33cc4059","__export__.product_product_86485_33cc4059","__import__.product_template_cuwfd040_457","CAMISA P/H M/C CLEAR SKY CUBAVERA","Talla: XL"
"__export__.product_product_86499_4e69cc17","__export__.product_product_86499_4e69cc17","__import__.product_template_cuwmd027_415","CAMISA P/H M/C DARK BLUE CUBAVERA","Talla: S"
"__export__.product_product_86500_8787deac","__export__.product_product_86500_8787deac","__import__.product_template_cuwmd027_415","CAMISA P/H M/C DARK BLUE CUBAVERA","Talla: M"
"__export__.product_product_86501_ca0b7ecd","__export__.product_product_86501_ca0b7ecd","__import__.product_template_cuwmd027_415","CAMISA P/H M/C DARK BLUE CUBAVERA","Talla: L"
"__export__.product_product_86502_372d082b","__export__.product_product_86502_372d082b","__import__.product_template_cuwmd027_415","CAMISA P/H M/C DARK BLUE CUBAVERA","Talla: XL"
"__export__.product_product_86486_6e0f1731","__export__.product_product_86486_6e0f1731","__import__.product_template_cuwhe007_450","CAMISA P/H M/C DREAM BLUE CUBAVERA","Talla: S"
"__export__.product_product_86487_7e08abd3","__export__.product_product_86487_7e08abd3","__import__.product_template_cuwhe007_450","CAMISA P/H M/C DREAM BLUE CUBAVERA","Talla: M"
"__export__.product_product_86488_a89148cc","__export__.product_product_86488_a89148cc","__import__.product_template_cuwhe007_450","CAMISA P/H M/C DREAM BLUE CUBAVERA","Talla: L"
"__export__.product_product_86489_7fb7db3c","__export__.product_product_86489_7fb7db3c","__import__.product_template_cuwhe007_450","CAMISA P/H M/C DREAM BLUE CUBAVERA","Talla: XL"
"__export__.product_product_86433_a82c6f78","__export__.product_product_86433_a82c6f78","__import__.product_template_lbpc_c03_232s_iv","CAMISA P/H M/C IVORY LONG BEACH","Talla: S"
"__export__.product_product_86434_5e5cdace","__export__.product_product_86434_5e5cdace","__import__.product_template_lbpc_c03_232s_iv","CAMISA P/H M/C IVORY LONG BEACH","Talla: M"
"__export__.product_product_86435_8d1c0c8b","__export__.product_product_86435_8d1c0c8b","__import__.product_template_lbpc_c03_232s_iv","CAMISA P/H M/C IVORY LONG BEACH","Talla: XL"
"__export__.product_product_86462_698b79a6","__export__.product_product_86462_698b79a6","__import__.product_template_cuwsp501_475l","CAMISA P/H M/C LT. BLUE CUBAVERA","Talla: S"
"__export__.product_product_86463_d27db8a5","__export__.product_product_86463_d27db8a5","__import__.product_template_cuwsp501_475l","CAMISA P/H M/C LT. BLUE CUBAVERA","Talla: M"
"__export__.product_product_86464_c89f75c5","__export__.product_product_86464_c89f75c5","__import__.product_template_cuwsp501_475l","CAMISA P/H M/C LT. BLUE CUBAVERA","Talla: L"
"__export__.product_product_86465_2d506696","__export__.product_product_86465_2d506696","__import__.product_template_cuwsp501_475l","CAMISA P/H M/C LT. BLUE CUBAVERA","Talla: XL"
"__export__.product_product_86430_f87f7486","__export__.product_product_86430_f87f7486","__import__.product_template_lbpc_c03_232s_nv","CAMISA P/H M/C NAVY LONG BEACH","Talla: S"
"__export__.product_product_86431_4a70b513","__export__.product_product_86431_4a70b513","__import__.product_template_lbpc_c03_232s_nv","CAMISA P/H M/C NAVY LONG BEACH","Talla: M"
"__export__.product_product_86432_82bb637e","__export__.product_product_86432_82bb637e","__import__.product_template_lbpc_c03_232s_nv","CAMISA P/H M/C NAVY LONG BEACH","Talla: L"
"__export__.product_product_86466_775a14c0","__export__.product_product_86466_775a14c0","__import__.product_template_cuwsp501_100s","CAMISA P/H M/C WHITE CUBAVERA","Talla: S"
"__export__.product_product_86467_fb4e40a0","__export__.product_product_86467_fb4e40a0","__import__.product_template_cuwsp501_100s","CAMISA P/H M/C WHITE CUBAVERA","Talla: M"
"__export__.product_product_86468_bbb36e11","__export__.product_product_86468_bbb36e11","__import__.product_template_cuwsp501_100s","CAMISA P/H M/C WHITE CUBAVERA","Talla: L"
"__export__.product_product_86469_866145ce","__export__.product_product_86469_866145ce","__import__.product_template_cuwsp501_100s","CAMISA P/H M/C WHITE CUBAVERA","Talla: XL"
"__export__.product_product_86436_88fa4338","__export__.product_product_86436_88fa4338","__import__.product_template_lbpc_b03_102s_wh","CAMISA P/H M/C WHITE LONG BEACH","Talla: S"
"__export__.product_product_86437_06ee7589","__export__.product_product_86437_06ee7589","__import__.product_template_lbpc_b03_102s_wh","CAMISA P/H M/C WHITE LONG BEACH","Talla: M"
"__export__.product_product_86438_27149ea0","__export__.product_product_86438_27149ea0","__import__.product_template_lbpc_b03_102s_wh","CAMISA P/H M/C WHITE LONG BEACH","Talla: XL"
"__export__.product_product_86470_644fc028","__export__.product_product_86470_644fc028","__import__.product_template_cuwf2111_118","CAMISA P/H M/L BRIGHT WHITE CUBAVERA","Talla: S"
"__export__.product_product_86471_77056b4a","__export__.product_product_86471_77056b4a","__import__.product_template_cuwf2111_118","CAMISA P/H M/L BRIGHT WHITE CUBAVERA","Talla: M"
"__export__.product_product_86472_2d8b0f83","__export__.product_product_86472_2d8b0f83","__import__.product_template_cuwf2111_118","CAMISA P/H M/L BRIGHT WHITE CUBAVERA","Talla: L"
"__export__.product_product_86473_d32620b7","__export__.product_product_86473_d32620b7","__import__.product_template_cuwf2111_118","CAMISA P/H M/L BRIGHT WHITE CUBAVERA","Talla: XL"
"__export__.product_product_86474_48da9e60","__export__.product_product_86474_48da9e60","__import__.product_template_cuwf2111_118","CAMISA P/H M/L BRIGHT WHITE CUBAVERA","Talla: XXL"
"__export__.product_product_86475_646951ed","__export__.product_product_86475_646951ed","__import__.product_template_cuwbp0035_454","CAMISA P/H M/L CASHEMERE BLUE CUBAVERA","Talla: S"
"__export__.product_product_86476_bc88764e","__export__.product_product_86476_bc88764e","__import__.product_template_cuwbp0035_454","CAMISA P/H M/L CASHEMERE BLUE CUBAVERA","Talla: M"
"__export__.product_product_86477_28d013a9","__export__.product_product_86477_28d013a9","__import__.product_template_cuwbp0035_454","CAMISA P/H M/L CASHEMERE BLUE CUBAVERA","Talla: L"
"__export__.product_product_86385_3e291a82","__export__.product_product_86385_3e291a82","__import__.product_template_lbpc_d04_207s_dkol","CAMISA P/H M/L DK. OLIVE LONG BEACH","Talla: S"
"__export__.product_product_86386_53b4f78a","__export__.product_product_86386_53b4f78a","__import__.product_template_lbpc_d04_207s_dkol","CAMISA P/H M/L DK. OLIVE LONG BEACH","Talla: M"
"__export__.product_product_86387_20f74a01","__export__.product_product_86387_20f74a01","__import__.product_template_lbpc_d04_207s_dkol","CAMISA P/H M/L DK. OLIVE LONG BEACH","Talla: L"
"__export__.product_product_86388_14911545","__export__.product_product_86388_14911545","__import__.product_template_lbpc_d04_207s_dkol","CAMISA P/H M/L DK. OLIVE LONG BEACH","Talla: XL"
"__export__.product_product_86450_098fc801","__export__.product_product_86450_098fc801","__import__.product_template_lbpc_d04_213s_nv","CAMISA P/H M/L NAVY LONG BEACH","Talla: S"
"__export__.product_product_86451_4886970d","__export__.product_product_86451_4886970d","__import__.product_template_lbpc_d04_213s_nv","CAMISA P/H M/L NAVY LONG BEACH","Talla: M"
"__export__.product_product_86452_a44b2196","__export__.product_product_86452_a44b2196","__import__.product_template_lbpc_d04_213s_nv","CAMISA P/H M/L NAVY LONG BEACH","Talla: L"
"__export__.product_product_86453_639db3e4","__export__.product_product_86453_639db3e4","__import__.product_template_lbpc_d04_213s_nv","CAMISA P/H M/L NAVY LONG BEACH","Talla: XL"
"__export__.product_product_86495_016d9c83","__export__.product_product_86495_016d9c83","__import__.product_template_cuwsf025_477","CAMISA P/H M/L PARISIAN BLUE CUBAVERA","Talla: S"
"__export__.product_product_86496_3251f794","__export__.product_product_86496_3251f794","__import__.product_template_cuwsf025_477","CAMISA P/H M/L PARISIAN BLUE CUBAVERA","Talla: M"
"__export__.product_product_86497_25bab1d5","__export__.product_product_86497_25bab1d5","__import__.product_template_cuwsf025_477","CAMISA P/H M/L PARISIAN BLUE CUBAVERA","Talla: L"
"__export__.product_product_86498_58391b03","__export__.product_product_86498_58391b03","__import__.product_template_cuwsf025_477","CAMISA P/H M/L PARISIAN BLUE CUBAVERA","Talla: XL"
"__export__.product_product_86425_a8ffdc44","__export__.product_product_86425_a8ffdc44","__import__.product_template_lbpc_d04_216s_wh","CAMISA P/H M/L WHITE LONG BEACH","Talla: M"
"__export__.product_product_86426_7863cc67","__export__.product_product_86426_7863cc67","__import__.product_template_lbpc_d04_216s_wh","CAMISA P/H M/L WHITE LONG BEACH","Talla: L"
"__export__.product_product_86427_168a2b93","__export__.product_product_86427_168a2b93","__import__.product_template_lbpc_d04_217s_wh","CAMISA P/H M/L WHITE LONG BEACH (lbpc_d04_217s_wh)","Talla: M"
"__export__.product_product_86428_e0e614ec","__export__.product_product_86428_e0e614ec","__import__.product_template_lbpc_d04_217s_wh","CAMISA P/H M/L WHITE LONG BEACH (lbpc_d04_217s_wh)","Talla: L"
"__export__.product_product_86429_89dd4d2f","__export__.product_product_86429_89dd4d2f","__import__.product_template_lbpc_d04_217s_wh","CAMISA P/H M/L WHITE LONG BEACH (lbpc_d04_217s_wh)","Talla: XL"
"__export__.product_product_95990_31cd0027","__export__.product_product_95990_31cd0027","__import__.product_template_opwf4121_541_op","CAMISA PENGUING","Talla: S"
"__export__.product_product_95991_9986da21","__export__.product_product_95991_9986da21","__import__.product_template_opwf4121_541_op","CAMISA PENGUING","Talla: M"
"__export__.product_product_96181_3f50fbdb","__export__.product_product_96181_3f50fbdb","__import__.product_template_81216","CAMISAS BRUNO CASSINI",""
"__export__.product_product_95560_a2f7c0c2","__export__.product_product_95560_a2f7c0c2","__import__.product_template_cart_g_08","CARTERA GRANDE VARIOS MODELOS",""
"__export__.product_product_86967_c41fd265","__export__.product_product_86967_c41fd265","__import__.product_template_cha_milano_azul","CHALECO MILANO AZUL","Talla: XS"
"__export__.product_product_86968_9a0973aa","__export__.product_product_86968_9a0973aa","__import__.product_template_cha_milano_azul","CHALECO MILANO AZUL","Talla: S"
"__export__.product_product_86969_e9160bc2","__export__.product_product_86969_e9160bc2","__import__.product_template_cha_milano_azul","CHALECO MILANO AZUL","Talla: M"
"__export__.product_product_86970_a60f9aa1","__export__.product_product_86970_a60f9aa1","__import__.product_template_cha_milano_beige","CHALECO MILANO BEIGE","Talla: XS"
"__export__.product_product_86971_1e15b647","__export__.product_product_86971_1e15b647","__import__.product_template_cha_milano_beige","CHALECO MILANO BEIGE","Talla: S"
"__export__.product_product_86972_1a71e3d4","__export__.product_product_86972_1a71e3d4","__import__.product_template_cha_milano_beige","CHALECO MILANO BEIGE","Talla: M"
"__export__.product_product_86973_c9a8c9af","__export__.product_product_86973_c9a8c9af","__import__.product_template_cha_milano_beige","CHALECO MILANO BEIGE","Talla: L"
"__export__.product_product_86974_a23fa31b","__export__.product_product_86974_a23fa31b","__import__.product_template_cha_milano_beige","CHALECO MILANO BEIGE","Talla: XL"
"__export__.product_product_86346_d27f2af9","__export__.product_product_86346_d27f2af9","__import__.product_template_cha_milano_blanco","CHALECO MILANO BLANCO","Talla: S"
"__export__.product_product_86347_57d64dd0","__export__.product_product_86347_57d64dd0","__import__.product_template_cha_milano_blanco","CHALECO MILANO BLANCO","Talla: M"
"__export__.product_product_86348_c44958aa","__export__.product_product_86348_c44958aa","__import__.product_template_cha_milano_blanco","CHALECO MILANO BLANCO","Talla: L"
"__export__.product_product_86359_175b352a","__export__.product_product_86359_175b352a","__import__.product_template_cha_milano_pr","CHALECO MILANO PRINT","Talla: XS"
"__export__.product_product_86360_491bb363","__export__.product_product_86360_491bb363","__import__.product_template_cha_milano_pr","CHALECO MILANO PRINT","Talla: S"
"__export__.product_product_86361_7e06501f","__export__.product_product_86361_7e06501f","__import__.product_template_cha_milano_pr","CHALECO MILANO PRINT","Talla: M"
"__export__.product_product_86362_0b5a29bb","__export__.product_product_86362_0b5a29bb","__import__.product_template_cha_milano_pr","CHALECO MILANO PRINT","Talla: L"
"__export__.product_product_88998_f3e77c5b","__export__.product_product_88998_f3e77c5b","__import__.product_template_set_julia","CONJUNTO / VESTIR","Talla: S"
"__export__.product_product_88999_d174c18a","__export__.product_product_88999_d174c18a","__import__.product_template_set_julia","CONJUNTO / VESTIR","Talla: M"
"__export__.product_product_89000_432d19da","__export__.product_product_89000_432d19da","__import__.product_template_set_julia","CONJUNTO / VESTIR","Talla: L"
"__export__.product_product_86905_fc48a538","__export__.product_product_86905_fc48a538","__import__.product_template_cj_alana_crm","CONJUNTO ALANA CREMA","Talla: S"
"__export__.product_product_86906_158e1d07","__export__.product_product_86906_158e1d07","__import__.product_template_cj_alana_crm","CONJUNTO ALANA CREMA","Talla: M"
"__export__.product_product_86907_9728752b","__export__.product_product_86907_9728752b","__import__.product_template_cj_alana_crm","CONJUNTO ALANA CREMA","Talla: L"
"__export__.product_product_85768_b175dada","__export__.product_product_85768_b175dada","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 15,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85769_a3c16a0d","__export__.product_product_85769_a3c16a0d","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 15,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85770_b746bc06","__export__.product_product_85770_b746bc06","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 15.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85771_d32fe2a8","__export__.product_product_85771_d32fe2a8","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 15.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85772_ca79db9e","__export__.product_product_85772_ca79db9e","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 16,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85773_f0ba1c5d","__export__.product_product_85773_f0ba1c5d","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 16,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85774_414290ea","__export__.product_product_85774_414290ea","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 16.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85775_38413b8c","__export__.product_product_85775_38413b8c","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 16.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85776_69a56777","__export__.product_product_85776_69a56777","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 17,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85777_f7692161","__export__.product_product_85777_f7692161","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 17,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85778_097fb8fb","__export__.product_product_85778_097fb8fb","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 17.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85779_0b059985","__export__.product_product_85779_0b059985","__import__.product_template_5010","CONJUNTO BRAZZIER - INT","Talla: 17.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_88313_e0527631","__export__.product_product_88313_e0527631","__import__.product_template_set_carlota_consig","CONJUNTO ESTAMPADO ROJO","Talla: S"
"__export__.product_product_88314_b6d0ab05","__export__.product_product_88314_b6d0ab05","__import__.product_template_set_carlota_consig","CONJUNTO ESTAMPADO ROJO","Talla: L"
"__export__.product_product_86902_af7ff762","__export__.product_product_86902_af7ff762","__import__.product_template_cj_paula_crm","CONJUNTO PAULA CREMA","Talla: S"
"__export__.product_product_86903_4bae1962","__export__.product_product_86903_4bae1962","__import__.product_template_cj_paula_crm","CONJUNTO PAULA CREMA","Talla: M"
"__export__.product_product_86904_52723d5c","__export__.product_product_86904_52723d5c","__import__.product_template_cj_paula_crm","CONJUNTO PAULA CREMA","Talla: L"
"__export__.product_product_86830_23b8ae32","__export__.product_product_86830_23b8ae32","__import__.product_template_cj_pia_skb","CONJUNTO PIA SKY BLUE MOPA","Talla: S"
"__export__.product_product_86831_3bd71b77","__export__.product_product_86831_3bd71b77","__import__.product_template_cj_pia_skb","CONJUNTO PIA SKY BLUE MOPA","Talla: M"
"__export__.product_product_95047_361cb8c3","__export__.product_product_95047_361cb8c3","__import__.product_template_jd40120","COTTOS FLORAL EYELET DRESS VESTIDO","Talla: S"
"__export__.product_product_95048_771eab47","__export__.product_product_95048_771eab47","__import__.product_template_jd40120","COTTOS FLORAL EYELET DRESS VESTIDO","Talla: M"
"__export__.product_product_95049_da216e5c","__export__.product_product_95049_da216e5c","__import__.product_template_jd40120","COTTOS FLORAL EYELET DRESS VESTIDO","Talla: L"
"__export__.product_product_94345_9410aebe","__export__.product_product_94345_9410aebe","__import__.product_template_acd70332d_la","COWL CAMI DRESS LAVENDER","Talla: S"
"__export__.product_product_94346_402256d0","__export__.product_product_94346_402256d0","__import__.product_template_acd70332d_la","COWL CAMI DRESS LAVENDER","Talla: M"
"__export__.product_product_94347_053611cb","__export__.product_product_94347_053611cb","__import__.product_template_acd70332d_la","COWL CAMI DRESS LAVENDER","Talla: L"
"__export__.product_product_94348_ee7fb401","__export__.product_product_94348_ee7fb401","__import__.product_template_acd70332f_sl","COWL CAMI DRESS SLATE","Talla: S"
"__export__.product_product_94349_bfb6d62e","__export__.product_product_94349_bfb6d62e","__import__.product_template_acd70332f_sl","COWL CAMI DRESS SLATE","Talla: M"
"__export__.product_product_94350_d73256f4","__export__.product_product_94350_d73256f4","__import__.product_template_acd70332f_sl","COWL CAMI DRESS SLATE","Talla: L"
"__export__.product_product_85790_6a8b6b4d","__export__.product_product_85790_6a8b6b4d","__import__.product_template_11303","Camisa 11303","Talla: 14.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85791_53bfca9c","__export__.product_product_85791_53bfca9c","__import__.product_template_11303","Camisa 11303","Talla: 14.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85792_9e503d94","__export__.product_product_85792_9e503d94","__import__.product_template_11303","Camisa 11303","Talla: 15,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85793_4e2c1128","__export__.product_product_85793_4e2c1128","__import__.product_template_11303","Camisa 11303","Talla: 15,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85794_e7c28fc7","__export__.product_product_85794_e7c28fc7","__import__.product_template_11303","Camisa 11303","Talla: 15.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85795_42ef033d","__export__.product_product_85795_42ef033d","__import__.product_template_11303","Camisa 11303","Talla: 15.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85796_257b4072","__export__.product_product_85796_257b4072","__import__.product_template_11303","Camisa 11303","Talla: 16,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85797_8972ed41","__export__.product_product_85797_8972ed41","__import__.product_template_11303","Camisa 11303","Talla: 16,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85798_df92bd63","__export__.product_product_85798_df92bd63","__import__.product_template_11303","Camisa 11303","Talla: 16.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85799_b4999e15","__export__.product_product_85799_b4999e15","__import__.product_template_11303","Camisa 11303","Talla: 16.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85800_62230ab9","__export__.product_product_85800_62230ab9","__import__.product_template_11303","Camisa 11303","Talla: 17,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85801_ac4b2803","__export__.product_product_85801_ac4b2803","__import__.product_template_11303","Camisa 11303","Talla: 17,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85802_2a40dfaf","__export__.product_product_85802_2a40dfaf","__import__.product_template_11303","Camisa 11303","Talla: 17.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85803_483d2c56","__export__.product_product_85803_483d2c56","__import__.product_template_11303","Camisa 11303","Talla: 17.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85811_e22c541c","__export__.product_product_85811_e22c541c","__import__.product_template_11304","Camisa 11304","Talla: 14.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85812_90cfd1d2","__export__.product_product_85812_90cfd1d2","__import__.product_template_11304","Camisa 11304","Talla: 14.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85813_7eac528b","__export__.product_product_85813_7eac528b","__import__.product_template_11304","Camisa 11304","Talla: 15,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85814_262296af","__export__.product_product_85814_262296af","__import__.product_template_11304","Camisa 11304","Talla: 15,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85815_b1890fd8","__export__.product_product_85815_b1890fd8","__import__.product_template_11304","Camisa 11304","Talla: 15.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85816_d0a05fa1","__export__.product_product_85816_d0a05fa1","__import__.product_template_11304","Camisa 11304","Talla: 15.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85817_e77d65bc","__export__.product_product_85817_e77d65bc","__import__.product_template_11304","Camisa 11304","Talla: 16,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85818_14810b31","__export__.product_product_85818_14810b31","__import__.product_template_11304","Camisa 11304","Talla: 16,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85819_2c3bb2a9","__export__.product_product_85819_2c3bb2a9","__import__.product_template_11304","Camisa 11304","Talla: 16.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85820_3826c72d","__export__.product_product_85820_3826c72d","__import__.product_template_11304","Camisa 11304","Talla: 16.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85821_a5154c24","__export__.product_product_85821_a5154c24","__import__.product_template_11304","Camisa 11304","Talla: 17,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85822_3e70308f","__export__.product_product_85822_3e70308f","__import__.product_template_11304","Camisa 11304","Talla: 17,Manga de Camisa: S2 - 34/35"
"__export__.product_product_85823_8eae30fe","__export__.product_product_85823_8eae30fe","__import__.product_template_11304","Camisa 11304","Talla: 17.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_85824_1f062074","__export__.product_product_85824_1f062074","__import__.product_template_11304","Camisa 11304","Talla: 17.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_94490_ed48f28a","__export__.product_product_94490_ed48f28a","__import__.product_template_11701","Camisa 11701","Talla: 15.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_94491_5e3d564d","__export__.product_product_94491_5e3d564d","__import__.product_template_11701","Camisa 11701","Talla: 15.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_94492_9aa5a8c0","__export__.product_product_94492_9aa5a8c0","__import__.product_template_11701","Camisa 11701","Talla: 16.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_94493_edcc32cc","__export__.product_product_94493_edcc32cc","__import__.product_template_11701","Camisa 11701","Talla: 16.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_94494_73564d59","__export__.product_product_94494_73564d59","__import__.product_template_11701","Camisa 11701","Talla: 17,Manga de Camisa: S1 - 32/33"
"__export__.product_product_94495_a3190677","__export__.product_product_94495_a3190677","__import__.product_template_11701","Camisa 11701","Talla: 17,Manga de Camisa: S2 - 34/35"
"__export__.product_product_86008_fe5025a1","__export__.product_product_86008_fe5025a1","__import__.product_template_11704","Camisa 11704","Talla: 14.5,Manga de Camisa: S1 - 32/33"
"__export__.product_product_86009_e45bb0ff","__export__.product_product_86009_e45bb0ff","__import__.product_template_11704","Camisa 11704","Talla: 14.5,Manga de Camisa: S2 - 34/35"
"__export__.product_product_86010_90479b00","__export__.product_product_86010_90479b00","__import__.product_template_11704","Camisa 11704","Talla: 15,Manga de Camisa: S1 - 32/33"
